country,sex,age_group,year,incidence_of_long_term_unemployment
nld,m,adult,2013,40.79999923706055
nld,f,total,2013,34.599998474121094
nld,f,youth,2013,14.100000381469727
nld,f,adult,2013,43.70000076293945
nld,mf,total,2014,39.599998474121094
nld,mf,youth,2014,18.200000762939453
nld,mf,adult,2014,46.29999923706055
nld,m,total,2014,40.099998474121094
nld,m,youth,2014,18.0
nld,m,adult,2014,45.79999923706055
nld,f,total,2014,38.900001525878906
nld,f,youth,2014,18.5
nld,f,adult,2014,47.0
ant,mf,total,1992,50.900001525878906
ant,m,total,1992,53.400001525878906
ant,f,total,1992,49.099998474121094
ant,mf,total,1993,49.599998474121094
ant,m,total,1993,50.5
ant,f,total,1993,48.79999923706055
ant,mf,total,1994,40.29999923706055
ant,m,total,1994,44.900001525878906
ant,f,total,1994,36.5
ant,mf,total,1995,47.900001525878906
ant,m,total,1995,42.29999923706055
ant,f,total,1995,51.70000076293945
ant,mf,total,1996,41.900001525878906
ant,m,total,1996,39.400001525878906
ant,f,total,1996,43.5
ant,mf,total,1997,54.599998474121094
ant,m,total,1997,52.0
ant,f,total,1997,56.400001525878906
ant,mf,total,1998,52.0
ant,m,total,1998,51.400001525878906
ant,f,total,1998,52.5
nzl,mf,total,1986,5.900000095367432
nzl,mf,youth,1986,4.0
nzl,mf,adult,1986,8.0
nzl,m,total,1986,6.300000190734863
nzl,m,youth,1986,3.9000000953674316
nzl,m,adult,1986,9.300000190734863
nzl,f,total,1986,5.5
nzl,f,youth,1986,4.099999904632568
nzl,f,adult,1986,6.800000190734863
nzl,mf,total,1987,8.199999809265137
nzl,mf,youth,1987,6.300000190734863
nzl,mf,adult,1987,10.100000381469727
nzl,m,total,1987,10.100000381469727
nzl,m,youth,1987,8.5
nzl,m,adult,1987,11.899999618530273
nzl,f,total,1987,5.800000190734863
nzl,f,youth,1987,3.5
nzl,f,adult,1987,8.100000381469727
nzl,mf,total,1988,11.399999618530273
nzl,mf,youth,1988,8.600000381469727
nzl,mf,adult,1988,13.899999618530273
nzl,m,total,1988,12.800000190734863
nzl,m,youth,1988,8.899999618530273
nzl,m,adult,1988,16.399999618530273
nzl,f,total,1988,9.300000190734863
nzl,f,youth,1988,8.0
nzl,f,adult,1988,10.5
nzl,mf,total,1989,15.100000381469727
nzl,mf,youth,1989,9.800000190734863
nzl,mf,adult,1989,19.5
nzl,m,total,1989,17.899999618530273
nzl,m,youth,1989,10.699999809265137
nzl,m,adult,1989,23.5
nzl,f,total,1989,11.300000190734863
nzl,f,youth,1989,8.5
nzl,f,adult,1989,13.699999809265137
nzl,mf,total,1990,19.700000762939453
nzl,mf,youth,1990,12.300000190734863
nzl,mf,adult,1990,25.100000381469727
nzl,m,total,1990,23.299999237060547
nzl,m,youth,1990,14.0
nzl,m,adult,1990,29.399999618530273
nzl,f,total,1990,14.399999618530273
nzl,f,youth,1990,10.100000381469727
nzl,f,adult,1990,18.0
nzl,mf,total,1991,22.600000381469727
nzl,mf,youth,1991,17.0
nzl,mf,adult,1991,26.5
nzl,m,total,1991,26.100000381469727
nzl,m,youth,1991,19.899999618530273
nzl,m,adult,1991,30.200000762939453
nzl,f,total,1991,17.399999618530273
nzl,f,youth,1991,13.100000381469727
nzl,f,adult,1991,20.700000762939453
nzl,mf,total,1992,29.899999618530273
nzl,mf,youth,1992,23.200000762939453
nzl,mf,adult,1992,34.29999923706055
nzl,m,total,1992,34.29999923706055
nzl,m,youth,1992,26.299999237060547
nzl,m,adult,1992,39.20000076293945
nzl,f,total,1992,23.399999618530273
nzl,f,youth,1992,18.899999618530273
nzl,f,adult,1992,26.5
nzl,mf,total,1993,31.200000762939453
nzl,mf,youth,1993,22.0
nzl,mf,adult,1993,37.0
nzl,m,total,1993,36.099998474121094
nzl,m,youth,1993,24.700000762939453
nzl,m,adult,1993,42.70000076293945
nzl,f,total,1993,23.899999618530273
nzl,f,youth,1993,18.5
nzl,f,adult,1993,27.799999237060547
nzl,mf,total,1994,30.0
nzl,mf,youth,1994,20.399999618530273
nzl,mf,adult,1994,36.099998474121094
nzl,m,total,1994,34.29999923706055
nzl,m,youth,1994,21.700000762939453
nzl,m,adult,1994,41.5
nzl,f,total,1994,23.799999237060547
nzl,f,youth,1994,18.799999237060547
nzl,f,adult,1994,27.5
nzl,mf,total,1995,23.0
nzl,mf,youth,1995,13.0
nzl,mf,adult,1995,29.399999618530273
nzl,m,total,1995,27.100000381469727
nzl,m,youth,1995,14.800000190734863
nzl,m,adult,1995,34.400001525878906
nzl,f,total,1995,17.799999237060547
nzl,f,youth,1995,10.800000190734863
nzl,f,adult,1995,22.600000381469727
nzl,mf,total,1996,19.200000762939453
nzl,mf,youth,1996,11.199999809265137
nzl,mf,adult,1996,24.200000762939453
nzl,m,total,1996,22.299999237060547
nzl,m,youth,1996,12.0
nzl,m,adult,1996,28.600000381469727
nzl,f,total,1996,15.399999618530273
nzl,f,youth,1996,10.100000381469727
nzl,f,adult,1996,18.700000762939453
nzl,mf,total,1997,18.0
nzl,mf,youth,1997,11.0
nzl,mf,adult,1997,22.299999237060547
nzl,m,total,1997,20.799999237060547
nzl,m,youth,1997,11.899999618530273
nzl,m,adult,1997,26.0
nzl,f,total,1997,14.5
nzl,f,youth,1997,10.0
nzl,f,adult,1997,17.5
nzl,mf,total,1998,17.899999618530273
nzl,mf,youth,1998,10.800000190734863
nzl,mf,adult,1998,21.799999237060547
nzl,m,total,1998,21.0
nzl,m,youth,1998,12.399999618530273
nzl,m,adult,1998,25.799999237060547
nzl,f,total,1998,14.0
nzl,f,youth,1998,8.800000190734863
nzl,f,adult,1998,16.799999237060547
nzl,mf,total,1999,19.0
nzl,mf,youth,1999,10.0
nzl,mf,adult,1999,23.899999618530273
nzl,m,total,1999,21.200000762939453
nzl,m,youth,1999,9.300000190734863
nzl,m,adult,1999,27.799999237060547
nzl,f,total,1999,16.200000762939453
nzl,f,youth,1999,10.899999618530273
nzl,f,adult,1999,19.0
nzl,mf,total,2000,17.600000381469727
nzl,mf,youth,2000,8.699999809265137
nzl,mf,adult,2000,23.100000381469727
nzl,m,total,2000,21.200000762939453
nzl,m,youth,2000,10.600000381469727
nzl,m,adult,2000,27.799999237060547
nzl,f,total,2000,13.199999809265137
nzl,f,youth,2000,6.300000190734863
nzl,f,adult,2000,17.200000762939453
nzl,mf,total,2001,15.300000190734863
nzl,mf,youth,2001,7.699999809265137
nzl,mf,adult,2001,20.0
nzl,m,total,2001,18.100000381469727
nzl,m,youth,2001,8.800000190734863
nzl,m,adult,2001,23.700000762939453
nzl,f,total,2001,11.899999618530273
nzl,f,youth,2001,6.5
nzl,f,adult,2001,15.399999618530273
nzl,mf,total,2002,12.899999618530273
nzl,mf,youth,2002,4.599999904632568
nzl,mf,adult,2002,18.0
nzl,m,total,2002,15.199999809265137
nzl,m,youth,2002,6.0
nzl,m,adult,2002,21.0
nzl,f,total,2002,10.300000190734863
nzl,f,youth,2002,3.0999999046325684
nzl,f,adult,2002,14.600000381469727
nzl,mf,total,2003,11.800000190734863
nzl,mf,youth,2003,4.800000190734863
nzl,mf,adult,2003,16.200000762939453
nzl,m,total,2003,13.5
nzl,m,youth,2003,5.699999809265137
nzl,m,adult,2003,18.700000762939453
nzl,f,total,2003,10.100000381469727
nzl,f,youth,2003,3.9000000953674316
nzl,f,adult,2003,13.800000190734863
nzl,mf,total,2004,9.899999618530273
nzl,mf,youth,2004,4.900000095367432
nzl,mf,adult,2004,13.5
nzl,m,total,2004,11.800000190734863
nzl,m,youth,2004,4.699999809265137
nzl,m,adult,2004,17.0
nzl,f,total,2004,8.199999809265137
nzl,f,youth,2004,5.099999904632568
nzl,f,adult,2004,10.300000190734863
nzl,mf,total,2005,8.399999618530273
nzl,mf,youth,2005,2.5
nzl,mf,adult,2005,13.0
nzl,m,total,2005,11.300000190734863
nzl,m,youth,2005,3.299999952316284
nzl,m,adult,2005,17.899999618530273
nzl,f,total,2005,5.599999904632568
nzl,f,youth,2005,1.7000000476837158
nzl,f,adult,2005,8.399999618530273
nzl,mf,total,2006,6.400000095367432
nzl,mf,youth,2006,2.799999952316284
nzl,mf,adult,2006,9.399999618530273
nzl,m,total,2006,8.0
nzl,m,youth,2006,3.0999999046325684
nzl,m,adult,2006,12.199999809265137
nzl,f,total,2006,4.900000095367432
nzl,f,youth,2006,2.5999999046325684
nzl,f,adult,2006,6.699999809265137
nzl,mf,total,2007,5.0
nzl,mf,youth,2007,2.0
nzl,mf,adult,2007,7.699999809265137
nzl,m,total,2007,5.400000095367432
nzl,m,youth,2007,2.0
nzl,m,adult,2007,8.899999618530273
nzl,f,total,2007,4.599999904632568
nzl,f,youth,2007,2.0999999046325684
nzl,f,adult,2007,6.599999904632568
nzl,mf,total,2008,3.700000047683716
nzl,mf,youth,2008,1.600000023841858
nzl,mf,adult,2008,5.5
nzl,m,total,2008,4.5
nzl,m,youth,2008,1.7000000476837158
nzl,m,adult,2008,7.099999904632568
nzl,f,total,2008,2.9000000953674316
nzl,f,youth,2008,1.5
nzl,f,adult,2008,3.9000000953674316
nzl,mf,total,2009,5.800000190734863
nzl,mf,youth,2009,2.5999999046325684
nzl,mf,adult,2009,8.399999618530273
nzl,m,total,2009,5.800000190734863
nzl,m,youth,2009,2.9000000953674316
nzl,m,adult,2009,8.0
nzl,f,total,2009,5.699999809265137
nzl,f,youth,2009,2.299999952316284
nzl,f,adult,2009,8.800000190734863
nzl,mf,total,2010,8.100000381469727
nzl,mf,youth,2010,4.199999809265137
nzl,mf,adult,2010,10.899999618530273
nzl,m,total,2010,8.0
nzl,m,youth,2010,3.700000047683716
nzl,m,adult,2010,11.100000381469727
nzl,f,total,2010,8.199999809265137
nzl,f,youth,2010,4.800000190734863
nzl,f,adult,2010,10.699999809265137
nzl,mf,total,2011,8.199999809265137
nzl,mf,youth,2011,3.5999999046325684
nzl,mf,adult,2011,11.600000381469727
nzl,m,total,2011,9.300000190734863
nzl,m,youth,2011,4.199999809265137
nzl,m,adult,2011,13.800000190734863
nzl,f,total,2011,7.0
nzl,f,youth,2011,2.799999952316284
nzl,f,adult,2011,9.600000381469727
nzl,mf,total,2012,11.899999618530273
nzl,mf,youth,2012,5.699999809265137
nzl,mf,adult,2012,16.100000381469727
nzl,m,total,2012,12.600000381469727
nzl,m,youth,2012,5.900000095367432
nzl,m,adult,2012,17.399999618530273
nzl,f,total,2012,11.300000190734863
nzl,f,youth,2012,5.5
nzl,f,adult,2012,15.0
nzl,mf,total,2013,10.600000381469727
nzl,mf,youth,2013,5.900000095367432
nzl,mf,adult,2013,13.800000190734863
nzl,m,total,2013,11.899999618530273
nzl,m,youth,2013,5.599999904632568
nzl,m,adult,2013,16.799999237060547
nzl,f,total,2013,9.5
nzl,f,youth,2013,6.199999809265137
nzl,f,adult,2013,11.399999618530273
nzl,mf,total,2014,11.899999618530273
nzl,mf,youth,2014,6.699999809265137
nzl,mf,adult,2014,15.600000381469727
nzl,m,total,2014,12.899999618530273
nzl,m,youth,2014,7.5
nzl,m,adult,2014,17.299999237060547
nzl,f,total,2014,11.100000381469727
nzl,f,youth,2014,5.900000095367432
nzl,f,adult,2014,14.300000190734863
nor,mf,total,1983,4.800000190734863
nor,m,total,1983,2.9000000953674316
nor,f,total,1983,7.099999904632568
nor,mf,total,1984,14.300000190734863
nor,mf,youth,1984,11.5
nor,mf,adult,1984,16.200000762939453
nor,m,total,1984,17.100000381469727
nor,m,youth,1984,14.300000190734863
nor,m,adult,1984,19.0
nor,f,total,1984,10.699999809265137
nor,f,youth,1984,8.300000190734863
nor,f,adult,1984,12.5
nor,mf,total,1985,10.0
nor,m,total,1985,15.0
nor,f,total,1985,5.0
nor,mf,total,1987,5.099999904632568
nor,m,total,1987,5.599999904632568
nor,f,total,1987,4.800000190734863
nor,mf,total,1988,10.5
nor,mf,youth,1988,6.699999809265137
nor,mf,adult,1988,14.800000190734863
nor,m,total,1988,10.300000190734863
nor,m,youth,1988,6.699999809265137
nor,m,adult,1988,14.300000190734863
nor,f,total,1988,10.699999809265137
nor,f,youth,1988,6.699999809265137
nor,f,adult,1988,15.399999618530273
nor,mf,total,1989,10.899999618530273
nor,mf,youth,1989,8.300000190734863
nor,mf,adult,1989,12.5
nor,m,total,1989,12.5
nor,m,youth,1989,9.5
nor,m,adult,1989,14.300000190734863
nor,f,total,1989,8.300000190734863
nor,f,youth,1989,6.699999809265137
nor,f,adult,1989,9.5
nor,mf,total,1990,20.399999618530273
nor,mf,youth,1990,11.800000190734863
nor,mf,adult,1990,25.0
nor,m,total,1990,19.0
nor,m,youth,1990,10.0
nor,m,adult,1990,23.700000762939453
nor,f,total,1990,22.5
nor,f,youth,1990,14.300000190734863
nor,f,adult,1990,26.899999618530273
nor,mf,total,1991,20.200000762939453
nor,mf,youth,1991,10.899999618530273
nor,mf,adult,1991,25.100000381469727
nor,m,total,1991,18.799999237060547
nor,m,youth,1991,9.0
nor,m,adult,1991,23.600000381469727
nor,f,total,1991,22.100000381469727
nor,f,youth,1991,13.199999809265137
nor,f,adult,1991,27.600000381469727
nor,mf,total,1992,23.5
nor,mf,youth,1992,12.800000190734863
nor,mf,adult,1992,28.799999237060547
nor,m,total,1992,23.200000762939453
nor,m,youth,1992,12.699999809265137
nor,m,adult,1992,28.100000381469727
nor,f,total,1992,24.0
nor,f,youth,1992,13.100000381469727
nor,f,adult,1992,30.200000762939453
nor,mf,total,1993,27.200000762939453
nor,mf,youth,1993,16.700000762939453
nor,mf,adult,1993,32.099998474121094
nor,m,total,1993,25.399999618530273
nor,m,youth,1993,14.300000190734863
nor,m,adult,1993,30.0
nor,f,total,1993,30.200000762939453
nor,f,youth,1993,20.0
nor,f,adult,1993,35.70000076293945
nor,mf,total,1994,28.799999237060547
nor,mf,youth,1994,17.700000762939453
nor,mf,adult,1994,33.599998474121094
nor,m,total,1994,28.100000381469727
nor,m,youth,1994,15.600000381469727
nor,m,adult,1994,33.099998474121094
nor,f,total,1994,29.799999237060547
nor,f,youth,1994,20.5
nor,f,adult,1994,34.5
nor,mf,total,1995,22.0
nor,mf,youth,1995,17.100000381469727
nor,mf,adult,1995,24.200000762939453
nor,m,total,1995,26.399999618530273
nor,m,youth,1995,13.199999809265137
nor,m,adult,1995,31.200000762939453
nor,f,total,1995,15.300000190734863
nor,f,youth,1995,21.100000381469727
nor,f,adult,1995,11.600000381469727
nor,mf,total,1996,14.0
nor,mf,youth,1996,4.300000190734863
nor,mf,adult,1996,19.299999237060547
nor,m,total,1996,15.899999618530273
nor,m,youth,1996,5.5
nor,m,adult,1996,21.299999237060547
nor,f,total,1996,11.699999809265137
nor,f,youth,1996,3.0999999046325684
nor,f,adult,1996,16.799999237060547
nor,mf,total,1997,12.199999809265137
nor,mf,youth,1997,4.0
nor,mf,adult,1997,17.0
nor,m,total,1997,14.100000381469727
nor,m,youth,1997,4.300000190734863
nor,m,adult,1997,19.399999618530273
nor,f,total,1997,10.199999809265137
nor,f,youth,1997,3.700000047683716
nor,f,adult,1997,14.199999809265137
nor,mf,total,1998,8.199999809265137
nor,mf,youth,1998,2.0999999046325684
nor,mf,adult,1998,12.199999809265137
nor,m,total,1998,9.5
nor,m,youth,1998,2.700000047683716
nor,m,adult,1998,13.800000190734863
nor,f,total,1998,6.699999809265137
nor,f,youth,1998,1.5
nor,f,adult,1998,10.399999618530273
nor,mf,total,1999,7.0
nor,mf,youth,1999,0.699999988079071
nor,mf,adult,1999,11.100000381469727
nor,m,total,1999,7.800000190734863
nor,m,youth,1999,0.6000000238418579
nor,m,adult,1999,12.199999809265137
nor,f,total,1999,5.900000095367432
nor,f,youth,1999,0.8999999761581421
nor,f,adult,1999,9.699999809265137
nor,mf,total,2000,5.300000190734863
nor,mf,youth,2000,1.2999999523162842
nor,mf,adult,2000,7.900000095367432
nor,m,total,2000,6.800000190734863
nor,m,youth,2000,1.2999999523162842
nor,m,adult,2000,9.899999618530273
nor,f,total,2000,3.200000047683716
nor,f,youth,2000,1.399999976158142
nor,f,adult,2000,4.699999809265137
nor,mf,total,2001,5.300000190734863
nor,mf,youth,2001,0.4000000059604645
nor,mf,adult,2001,8.5
nor,m,total,2001,6.599999904632568
nor,m,youth,2001,0.800000011920929
nor,m,adult,2001,10.100000381469727
nor,f,total,2001,3.799999952316284
nor,f,youth,2001,0.0
nor,f,adult,2001,6.400000095367432
nor,mf,total,2002,6.199999809265137
nor,mf,youth,2002,1.2000000476837158
nor,mf,adult,2002,9.399999618530273
nor,m,total,2002,8.199999809265137
nor,m,youth,2002,1.5
nor,m,adult,2002,12.300000190734863
nor,f,total,2002,3.799999952316284
nor,f,youth,2002,0.8999999761581421
nor,f,adult,2002,5.599999904632568
nor,mf,total,2003,6.300000190734863
nor,mf,youth,2003,1.5
nor,mf,adult,2003,8.800000190734863
nor,m,total,2003,7.0
nor,m,youth,2003,2.299999952316284
nor,m,adult,2003,9.199999809265137
nor,f,total,2003,5.400000095367432
nor,f,youth,2003,0.5
nor,f,adult,2003,8.100000381469727
nor,mf,total,2004,9.0
nor,mf,youth,2004,1.100000023841858
nor,mf,adult,2004,13.0
nor,m,total,2004,10.600000381469727
nor,m,youth,2004,1.5
nor,m,adult,2004,14.899999618530273
nor,f,total,2004,6.800000190734863
nor,f,youth,2004,0.5
nor,f,adult,2004,10.199999809265137
nor,mf,total,2005,9.199999809265137
nor,mf,youth,2005,1.600000023841858
nor,mf,adult,2005,13.0
nor,m,total,2005,10.0
nor,m,youth,2005,1.5
nor,m,adult,2005,14.100000381469727
nor,f,total,2005,8.199999809265137
nor,f,youth,2005,1.600000023841858
nor,f,adult,2005,11.600000381469727
nor,mf,total,2006,13.899999618530273
nor,mf,youth,2006,4.199999809265137
nor,mf,adult,2006,18.799999237060547
nor,m,total,2006,16.399999618530273
nor,m,youth,2006,3.700000047683716
nor,m,adult,2006,22.299999237060547
nor,f,total,2006,11.100000381469727
nor,f,youth,2006,4.699999809265137
nor,f,adult,2006,14.5
nor,mf,total,2007,8.300000190734863
nor,mf,youth,2007,2.5
nor,mf,adult,2007,11.899999618530273
nor,m,total,2007,9.5
nor,m,youth,2007,3.0
nor,m,adult,2007,13.699999809265137
nor,f,total,2007,6.800000190734863
nor,f,youth,2007,1.899999976158142
nor,f,adult,2007,9.800000190734863
nor,mf,total,2008,5.699999809265137
nor,mf,youth,2008,1.100000023841858
nor,mf,adult,2008,9.100000381469727
nor,m,total,2008,5.599999904632568
nor,m,youth,2008,0.6000000238418579
nor,m,adult,2008,9.300000190734863
nor,f,total,2008,5.800000190734863
nor,f,youth,2008,1.600000023841858
nor,f,adult,2008,8.899999618530273
nor,mf,total,2009,7.400000095367432
nor,mf,youth,2009,2.0999999046325684
nor,mf,adult,2009,11.0
nor,m,total,2009,7.199999809265137
nor,m,youth,2009,2.4000000953674316
nor,m,adult,2009,10.199999809265137
nor,f,total,2009,7.699999809265137
nor,f,youth,2009,1.600000023841858
nor,f,adult,2009,12.399999618530273
nor,mf,total,2010,9.100000381469727
nor,mf,youth,2010,3.700000047683716
nor,mf,adult,2010,12.100000381469727
nor,m,total,2010,10.199999809265137
nor,m,youth,2010,4.400000095367432
nor,m,adult,2010,13.5
nor,f,total,2010,7.300000190734863
nor,f,youth,2010,2.5999999046325684
nor,f,adult,2010,10.100000381469727
nor,mf,total,2011,11.100000381469727
nor,mf,youth,2011,4.300000190734863
nor,mf,adult,2011,15.100000381469727
nor,m,total,2011,13.100000381469727
nor,m,youth,2011,5.699999809265137
nor,m,adult,2011,17.299999237060547
nor,f,total,2011,8.699999809265137
nor,f,youth,2011,2.5
nor,f,adult,2011,12.300000190734863
nor,mf,total,2012,8.100000381469727
nor,mf,youth,2012,2.700000047683716
nor,mf,adult,2012,11.399999618530273
nor,m,total,2012,8.899999618530273
nor,m,youth,2012,3.0999999046325684
nor,m,adult,2012,12.399999618530273
nor,f,total,2012,6.900000095367432
nor,f,youth,2012,2.200000047683716
nor,f,adult,2012,9.899999618530273
nor,mf,total,2013,8.5
nor,mf,youth,2013,2.5
nor,mf,adult,2013,12.100000381469727
nor,m,total,2013,9.800000190734863
nor,m,youth,2013,3.0999999046325684
nor,m,adult,2013,14.100000381469727
nor,f,total,2013,6.900000095367432
nor,f,youth,2013,1.5
nor,f,adult,2013,9.800000190734863
nor,mf,total,2014,11.0
nor,mf,youth,2014,3.5999999046325684
nor,mf,adult,2014,14.199999809265137
nor,m,total,2014,11.100000381469727
nor,m,youth,2014,3.4000000953674316
nor,m,adult,2014,14.5
nor,f,total,2014,11.0
nor,f,youth,2014,4.0
nor,f,adult,2014,13.800000190734863
pak,mf,total,1993,7.400000095367432
pak,mf,total,1994,7.599999904632568
pak,mf,total,1995,7.800000190734863
pak,mf,total,1997,6.199999809265137
pak,mf,total,1998,8.5
pak,mf,total,2000,8.899999618530273
pak,mf,total,2002,6.199999809265137
pak,mf,total,2004,9.0
pak,mf,total,2006,12.0
pak,mf,total,2007,11.699999809265137
pak,mf,total,2008,14.699999809265137
pak,mf,total,2010,19.5
pan,mf,total,2009,20.899999618530273
pan,mf,youth,2009,14.5
pan,mf,adult,2009,24.899999618530273
pan,m,total,2009,13.100000381469727
pan,m,youth,2009,9.300000190734863
pan,m,adult,2009,15.899999618530273
pan,f,total,2009,28.600000381469727
pan,f,youth,2009,20.5
pan,f,adult,2009,32.900001525878906
pan,mf,total,2010,23.799999237060547
pan,mf,youth,2010,17.600000381469727
pan,mf,adult,2010,27.5
pan,m,total,2010,16.799999237060547
pan,m,youth,2010,13.5
pan,m,adult,2010,19.0
pan,f,total,2010,31.100000381469727
pan,f,youth,2010,22.299999237060547
pan,f,adult,2010,36.099998474121094
pan,mf,total,2011,23.0
pan,mf,youth,2011,19.0
pan,mf,adult,2011,25.200000762939453
pan,m,total,2011,18.299999237060547
pan,m,youth,2011,18.0
pan,m,adult,2011,18.399999618530273
pan,f,total,2011,29.899999618530273
pan,f,youth,2011,20.600000381469727
pan,f,adult,2011,34.29999923706055
pan,mf,total,2012,19.700000762939453
