country,sex,age_group,year,labour_force_000
rus,mf,adult,1994,60315.30078125
rus,m,total,1994,37207.76953125
rus,m,youth,1994,5705.52587890625
rus,m,adult,1994,31502.240234375
rus,f,total,1994,33390.91015625
rus,f,youth,1994,4577.85498046875
rus,f,adult,1994,28813.05078125
rus,mf,total,1995,70739.65625
rus,mf,youth,1995,10495.7802734375
rus,mf,adult,1995,60243.87890625
rus,m,total,1995,37338.390625
rus,m,youth,1995,5797.65576171875
rus,m,adult,1995,31540.740234375
rus,f,total,1995,33401.26171875
rus,f,youth,1995,4698.1220703125
rus,f,adult,1995,28703.140625
rus,mf,total,1996,69740.28125
rus,mf,youth,1996,9953.03125
rus,mf,adult,1996,59787.25
rus,m,total,1996,36765.01953125
rus,m,youth,1996,5441.5322265625
rus,m,adult,1996,31323.490234375
rus,f,total,1996,32975.26171875
rus,f,youth,1996,4511.4990234375
rus,f,adult,1996,28463.759765625
rus,mf,total,1997,68273.3671875
rus,mf,youth,1997,9278.80078125
rus,mf,adult,1997,58994.5703125
rus,m,total,1997,35906.19140625
rus,m,youth,1997,5027.14794921875
rus,m,adult,1997,30879.0390625
rus,f,total,1997,32367.1796875
rus,f,youth,1997,4251.65283203125
rus,f,adult,1997,28115.529296875
rus,mf,total,1998,67402.2265625
rus,mf,youth,1998,8847.7900390625
rus,mf,adult,1998,58554.44140625
rus,m,total,1998,35406.7109375
rus,m,youth,1998,4803.7861328125
rus,m,adult,1998,30602.919921875
rus,f,total,1998,31995.51953125
rus,f,youth,1998,4044.00390625
rus,f,adult,1998,27951.51953125
rus,mf,total,1999,72380.40625
rus,mf,youth,1999,10117.580078125
rus,mf,adult,1999,62262.83984375
rus,m,total,1999,37508.91015625
rus,m,youth,1999,5613.55615234375
rus,m,adult,1999,31895.349609375
rus,f,total,1999,34871.51171875
rus,f,youth,1999,4504.02001953125
rus,f,adult,1999,30367.490234375
rus,mf,total,2000,72769.953125
rus,mf,youth,2000,9969.36328125
rus,mf,adult,2000,62800.58984375
rus,m,total,2000,37630.7109375
rus,m,youth,2000,5490.65380859375
rus,m,adult,2000,32140.060546875
rus,f,total,2000,35139.23828125
rus,f,youth,2000,4478.708984375
rus,f,adult,2000,30660.529296875
rus,mf,total,2001,71546.6484375
rus,mf,youth,2001,9485.537109375
rus,mf,adult,2001,62061.109375
rus,m,total,2001,36953.9296875
rus,m,youth,2001,5274.02978515625
rus,m,adult,2001,31679.900390625
rus,f,total,2001,34592.71875
rus,f,youth,2001,4211.5068359375
rus,f,adult,2001,30381.2109375
rus,mf,total,2002,72357.1328125
rus,mf,youth,2002,9592.3515625
rus,mf,adult,2002,62764.78125
rus,m,total,2002,37027.859375
rus,m,youth,2002,5271.38623046875
rus,m,adult,2002,31756.48046875
rus,f,total,2002,35329.26953125
rus,f,youth,2002,4320.96484375
rus,f,adult,2002,31008.30078125
rus,mf,total,2003,72272.953125
rus,mf,youth,2003,9447.794921875
rus,mf,adult,2003,62825.16015625
rus,m,total,2003,36871.859375
rus,m,youth,2003,5193.10302734375
rus,m,adult,2003,31678.759765625
rus,f,total,2003,35401.08984375
rus,f,youth,2003,4254.69189453125
rus,f,adult,2003,31146.400390625
rus,mf,total,2004,72984.6484375
rus,mf,youth,2004,9518.041015625
rus,mf,adult,2004,63466.609375
rus,m,total,2004,37122.640625
rus,m,youth,2004,5267.55712890625
rus,m,adult,2004,31855.080078125
rus,f,total,2004,35862.01171875
rus,f,youth,2004,4250.48388671875
rus,f,adult,2004,31611.529296875
rus,mf,total,2005,73580.9765625
rus,mf,youth,2005,9426.267578125
rus,mf,adult,2005,64154.71875
rus,m,total,2005,37310.83984375
rus,m,youth,2005,5166.59619140625
rus,m,adult,2005,32144.25
rus,f,total,2005,36270.140625
rus,f,youth,2005,4259.671875
rus,f,adult,2005,32010.4609375
rus,mf,total,2006,74418.953125
rus,mf,youth,2006,9314.224609375
rus,mf,adult,2006,65104.73046875
rus,m,total,2006,37594.44921875
rus,m,youth,2006,5106.56689453125
rus,m,adult,2006,32487.890625
rus,f,total,2006,36824.5
rus,f,youth,2006,4207.658203125
rus,f,adult,2006,32616.83984375
rus,mf,total,2007,75288.921875
rus,mf,youth,2007,9276.9501953125
rus,mf,adult,2007,66011.96875
rus,m,total,2007,38119.1796875
rus,m,youth,2007,5080.4208984375
rus,m,adult,2007,33038.75
rus,f,total,2007,37169.75
rus,f,youth,2007,4196.52880859375
rus,f,adult,2007,32973.21875
rus,mf,total,2008,75700.078125
rus,mf,youth,2008,9598.5634765625
rus,mf,adult,2008,66101.5234375
rus,m,total,2008,38594.0
rus,m,youth,2008,5348.24609375
rus,m,adult,2008,33245.76171875
rus,f,total,2008,37106.0703125
rus,f,youth,2008,4250.31689453125
rus,f,adult,2008,32855.75
rus,mf,total,2009,75694.1796875
rus,mf,youth,2009,9278.5478515625
rus,mf,adult,2009,66415.6328125
rus,m,total,2009,38501.33984375
rus,m,youth,2009,5102.00390625
rus,m,adult,2009,33399.328125
rus,f,total,2009,37192.83984375
rus,f,youth,2009,4176.5439453125
rus,f,adult,2009,33016.30078125
rus,mf,total,2010,75477.8828125
rus,mf,youth,2010,8731.0791015625
rus,mf,adult,2010,66746.796875
rus,m,total,2010,38600.62109375
rus,m,youth,2010,4890.630859375
rus,m,adult,2010,33709.98828125
rus,f,total,2010,36877.25
rus,f,youth,2010,3840.447998046875
rus,f,adult,2010,33036.80078125
rus,mf,total,2011,75779.0234375
rus,mf,youth,2011,8402.119140625
rus,mf,adult,2011,67376.8984375
rus,m,total,2011,38716.5
rus,m,youth,2011,4724.64208984375
rus,m,adult,2011,33991.859375
rus,f,total,2011,37062.51953125
rus,f,youth,2011,3677.47705078125
rus,f,adult,2011,33385.0390625
rus,mf,total,2012,75676.078125
rus,mf,youth,2012,7601.4560546875
rus,mf,adult,2012,68074.6328125
rus,m,total,2012,38720.44921875
rus,m,youth,2012,4292.5009765625
rus,m,adult,2012,34427.94921875
rus,f,total,2012,36955.62890625
rus,f,youth,2012,3308.955078125
rus,f,adult,2012,33646.671875
rus,mf,total,2013,75528.90625
rus,mf,youth,2013,7658.1337890625
rus,mf,adult,2013,67870.7734375
rus,m,total,2013,38719.80859375
rus,m,youth,2013,4315.43994140625
rus,m,adult,2013,34404.37109375
rus,f,total,2013,36809.08984375
rus,f,youth,2013,3342.694091796875
rus,f,adult,2013,33466.390625
rus,mf,total,2014,75428.40625
rus,mf,youth,2014,6971.546875
rus,mf,adult,2014,68456.8671875
rus,m,total,2014,38728.7890625
rus,m,youth,2014,3945.407958984375
rus,m,adult,2014,34783.37890625
rus,f,total,2014,36699.62890625
rus,f,youth,2014,3026.138916015625
rus,f,adult,2014,33673.48046875
vct,mf,total,2008,46.354000091552734
sau,mf,total,2009,8611.0009765625
sau,mf,youth,2009,704.0789794921875
sau,mf,adult,2009,7906.921875
sau,m,total,2009,7327.97998046875
sau,m,youth,2009,559.448974609375
sau,m,adult,2009,6768.53076171875
sau,f,total,2009,1283.02099609375
sau,f,youth,2009,144.6300048828125
sau,f,adult,2009,1138.3909912109375
sau,mf,total,2011,10544.08984375
sau,mf,youth,2011,847.7979736328125
sau,mf,adult,2011,9696.291015625
sau,m,total,2011,8932.3671875
sau,m,youth,2011,663.4249877929688
sau,m,adult,2011,8268.9423828125
sau,f,total,2011,1611.7220458984375
sau,f,youth,2011,184.3730010986328
sau,f,adult,2011,1427.3489990234375
sau,mf,total,2012,10997.8603515625
sau,mf,youth,2012,851.6019897460938
sau,mf,adult,2012,10146.25
sau,m,total,2012,9309.0361328125
sau,m,youth,2012,648.6859741210938
sau,m,adult,2012,8660.349609375
sau,f,total,2012,1688.8199462890625
sau,f,youth,2012,202.91600036621094
sau,f,adult,2012,1485.904052734375
sau,mf,total,2013,11361.76953125
sau,mf,youth,2013,875.5419921875
sau,mf,adult,2013,10486.23046875
sau,m,total,2013,9599.6064453125
sau,m,youth,2013,656.9739990234375
sau,m,adult,2013,8942.6318359375
sau,f,total,2013,1762.1639404296875
sau,f,youth,2013,218.5679931640625
sau,f,adult,2013,1543.595947265625
srb,mf,total,2007,3241.2080078125
srb,m,total,2007,1835.56005859375
srb,f,total,2007,1405.64794921875
srb,mf,total,2009,3119.4189453125
srb,mf,youth,2009,247.218994140625
srb,mf,adult,2009,2872.199951171875
srb,m,total,2009,1743.9830322265625
srb,m,youth,2009,146.6820068359375
srb,m,adult,2009,1597.301025390625
srb,f,total,2009,1375.43505859375
srb,f,youth,2009,100.53700256347656
srb,f,adult,2009,1274.89794921875
srb,mf,total,2010,2964.967041015625
srb,mf,youth,2010,242.30999755859375
srb,mf,adult,2010,2722.656982421875
srb,m,total,2010,1682.2020263671875
srb,m,youth,2010,152.05499267578125
srb,m,adult,2010,1530.14697265625
srb,f,total,2010,1282.7650146484375
srb,f,youth,2010,90.25499725341797
srb,f,adult,2010,1192.510009765625
srb,mf,total,2011,2924.35302734375
srb,mf,youth,2011,239.53799438476562
srb,mf,adult,2011,2684.81494140625
srb,m,total,2011,1681.8170166015625
srb,m,youth,2011,157.24200439453125
srb,m,adult,2011,1524.574951171875
srb,f,total,2011,1242.5350341796875
srb,f,youth,2011,82.2959976196289
srb,f,adult,2011,1160.239013671875
srb,mf,total,2012,2929.48291015625
srb,mf,youth,2012,240.91700744628906
srb,mf,adult,2012,2688.56591796875
srb,m,total,2012,1683.8709716796875
srb,m,youth,2012,156.96800231933594
srb,m,adult,2012,1526.9029541015625
srb,f,total,2012,1245.6099853515625
srb,f,youth,2012,83.9489974975586
srb,f,adult,2012,1161.6610107421875
sgp,mf,total,1992,1409.9000244140625
sgp,mf,total,1993,1421.699951171875
sgp,mf,total,1994,1456.0999755859375
sgp,mf,total,1995,1511.5
sgp,mf,total,1996,
sgp,mf,total,1997,1538.300048828125
sgp,mf,total,1998,1546.5
sgp,mf,total,1999,1595.9000244140625
sgp,mf,total,2001,1644.300048828125
sgp,mf,total,2002,1667.9000244140625
sgp,mf,total,2003,1706.4000244140625
sgp,mf,total,2004,1733.4000244140625
sgp,mf,total,2005,
sgp,mf,total,2006,1880.800048828125
sgp,mf,total,2007,1918.0999755859375
sgp,mf,total,2008,1928.300048828125
sgp,mf,total,2009,1985.699951171875
sgp,mf,total,2010,2047.300048828125
sgp,mf,total,2011,2080.10009765625
sgp,mf,total,2012,2119.60009765625
svk,mf,total,1994,2443.89990234375
svk,mf,youth,1994,414.0
svk,mf,adult,1994,2029.9000244140625
svk,m,total,1994,1353.9000244140625
svk,m,youth,1994,234.89999389648438
svk,m,adult,1994,1119.0
svk,f,total,1994,1090.0
svk,f,youth,1994,179.10000610351562
svk,f,adult,1994,910.9000244140625
svk,mf,total,1995,2470.800048828125
svk,mf,youth,1995,414.79998779296875
svk,mf,adult,1995,2056.0
svk,m,total,1995,1364.9000244140625
svk,m,youth,1995,237.1999969482422
svk,m,adult,1995,1127.699951171875
svk,f,total,1995,1105.9000244140625
svk,f,youth,1995,177.60000610351562
svk,f,adult,1995,928.2999877929688
svk,mf,total,1996,2509.5
svk,mf,youth,1996,424.8999938964844
svk,mf,adult,1996,2084.60009765625
svk,m,total,1996,1375.5
svk,m,youth,1996,236.10000610351562
svk,m,adult,1996,1139.4000244140625
svk,f,total,1996,1134.0
svk,f,youth,1996,188.8000030517578
svk,f,adult,1996,945.2000122070312
svk,mf,total,1997,2503.800048828125
svk,mf,youth,1997,425.20001220703125
svk,mf,adult,1997,2078.60009765625
svk,m,total,1997,1369.199951171875
svk,m,youth,1997,233.6999969482422
svk,m,adult,1997,1135.5
svk,f,total,1997,1134.5999755859375
svk,f,youth,1997,191.5
svk,f,adult,1997,943.0999755859375
svk,mf,total,1998,2516.39990234375
svk,mf,youth,1998,421.6000061035156
svk,mf,adult,1998,2094.800048828125
svk,m,total,1998,1378.300048828125
svk,m,youth,1998,230.8000030517578
svk,m,adult,1998,1147.5
svk,f,total,1998,1138.0999755859375
svk,f,youth,1998,190.8000030517578
svk,f,adult,1998,947.2999877929688
svk,mf,total,1999,2549.60009765625
svk,mf,youth,1999,423.79998779296875
svk,mf,adult,1999,2125.800048828125
svk,m,total,1999,1390.800048828125
svk,m,youth,1999,229.3000030517578
svk,m,adult,1999,1161.5
svk,f,total,1999,1158.800048828125
svk,f,youth,1999,194.5
svk,f,adult,1999,964.2999877929688
svk,mf,total,2000,2587.300048828125
svk,mf,youth,2000,415.20001220703125
svk,mf,adult,2000,2172.10009765625
svk,m,total,2000,1403.300048828125
svk,m,youth,2000,222.60000610351562
svk,m,adult,2000,1180.699951171875
svk,f,total,2000,1184.0
svk,f,youth,2000,192.60000610351562
svk,f,adult,2000,991.4000244140625
svk,mf,total,2001,2632.0
svk,mf,youth,2001,409.5
svk,mf,adult,2001,2222.5
svk,m,total,2001,1428.699951171875
svk,m,youth,2001,223.89999389648438
svk,m,adult,2001,1204.800048828125
svk,f,total,2001,1203.300048828125
svk,f,youth,2001,185.60000610351562
svk,f,adult,2001,1017.7000122070312
svk,mf,total,2002,2614.10009765625
svk,mf,youth,2002,392.6000061035156
svk,mf,adult,2002,2221.5
svk,m,total,2002,1420.800048828125
svk,m,youth,2002,216.60000610351562
svk,m,adult,2002,1204.199951171875
svk,f,total,2002,1193.300048828125
svk,f,youth,2002,176.0
svk,f,adult,2002,1017.2999877929688
svk,mf,total,2003,2624.10009765625
svk,mf,youth,2003,373.6000061035156
svk,mf,adult,2003,2250.5
svk,m,total,2003,1423.699951171875
svk,m,youth,2003,206.6999969482422
svk,m,adult,2003,1217.0
svk,f,total,2003,1200.4000244140625
svk,f,youth,2003,166.89999389648438
svk,f,adult,2003,1033.5
svk,mf,total,2004,2650.89990234375
svk,mf,youth,2004,348.79998779296875
svk,mf,adult,2004,2302.10009765625
svk,m,total,2004,1443.5
svk,m,youth,2004,193.1999969482422
svk,m,adult,2004,1250.300048828125
svk,f,total,2004,1207.4000244140625
svk,f,youth,2004,155.60000610351562
svk,f,adult,2004,1051.800048828125
svk,mf,total,2005,2643.39990234375
svk,mf,youth,2005,319.5
svk,mf,adult,2005,2323.89990234375
svk,m,total,2005,1456.5999755859375
svk,m,youth,2005,180.89999389648438
svk,m,adult,2005,1275.699951171875
svk,f,total,2005,1186.800048828125
svk,f,youth,2005,138.60000610351562
svk,f,adult,2005,1048.199951171875
svk,mf,total,2006,2654.699951171875
svk,mf,youth,2006,300.0
svk,mf,adult,2006,2354.699951171875
svk,m,total,2006,1470.5999755859375
svk,m,youth,2006,171.8000030517578
svk,m,adult,2006,1298.800048828125
svk,f,total,2006,1184.0999755859375
svk,f,youth,2006,128.1999969482422
svk,f,adult,2006,1055.9000244140625
svk,mf,total,2007,2649.1259765625
svk,mf,youth,2007,292.8819885253906
svk,mf,adult,2007,2356.243896484375
svk,m,total,2007,1465.1409912109375
svk,m,youth,2007,167.86099243164062
svk,m,adult,2007,1297.280029296875
svk,f,total,2007,1183.9849853515625
svk,f,youth,2007,125.02100372314453
svk,f,adult,2007,1058.9639892578125
svk,mf,total,2008,2691.201904296875
svk,mf,youth,2008,269.8269958496094
svk,mf,adult,2008,2421.375
svk,m,total,2008,1488.35205078125
svk,m,youth,2008,160.43899536132812
svk,m,adult,2008,1327.9129638671875
svk,f,total,2008,1202.8499755859375
svk,f,youth,2008,109.38800048828125
svk,f,adult,2008,1093.4620361328125
svk,mf,total,2009,2689.98193359375
svk,mf,youth,2009,255.10899353027344
svk,mf,adult,2009,2434.873046875
svk,m,total,2009,1497.1080322265625
svk,m,youth,2009,154.0
svk,m,adult,2009,1343.1080322265625
svk,f,total,2009,1192.8740234375
svk,f,youth,2009,101.10900115966797
svk,f,adult,2009,1091.7650146484375
svk,mf,total,2010,2706.4970703125
svk,mf,youth,2010,245.7550048828125
svk,mf,adult,2010,2460.741943359375
svk,m,total,2010,1497.3160400390625
svk,m,youth,2010,146.78500366210938
svk,m,adult,2010,1350.531005859375
svk,f,total,2010,1209.1820068359375
svk,f,youth,2010,98.97100067138672
svk,f,adult,2010,1110.2110595703125
svk,mf,total,2011,2679.94189453125
svk,mf,youth,2011,226.2969970703125
svk,mf,adult,2011,2453.64501953125
svk,m,total,2011,1495.741943359375
svk,m,youth,2011,142.63699340820312
svk,m,adult,2011,1353.10498046875
svk,f,total,2011,1184.199951171875
svk,f,youth,2011,83.66000366210938
svk,f,adult,2011,1100.5400390625
svk,mf,total,2012,2706.446044921875
svk,mf,youth,2012,221.98500061035156
svk,mf,adult,2012,2484.4609375
svk,m,total,2012,1507.2159423828125
svk,m,youth,2012,137.77200317382812
svk,m,adult,2012,1369.4439697265625
svk,f,total,2012,1199.22998046875
svk,f,youth,2012,84.21299743652344
svk,f,adult,2012,1115.0169677734375
svk,mf,total,2013,2715.241943359375
svk,mf,youth,2013,217.03700256347656
svk,mf,adult,2013,2498.205078125
svk,m,total,2013,1505.7330322265625
svk,m,youth,2013,135.34500122070312
svk,m,adult,2013,1370.387939453125
svk,f,total,2013,1209.509033203125
svk,f,youth,2013,81.69200134277344
svk,f,adult,2013,1127.8170166015625
svk,mf,total,2014,2721.76611328125
svk,mf,youth,2014,211.26300048828125
svk,mf,adult,2014,2510.5029296875
svk,m,total,2014,1510.0
svk,m,youth,2014,132.7259979248047
svk,m,adult,2014,1377.2740478515625
svk,f,total,2014,1211.7659912109375
svk,f,youth,2014,78.53700256347656
svk,f,adult,2014,1133.22900390625
svn,mf,total,2000,965.6370239257812
svn,mf,youth,2000,114.58599853515625
svn,mf,adult,2000,851.051025390625
svn,m,total,2000,520.3800048828125
svn,m,youth,2000,62.801998138427734
svn,m,adult,2000,457.5780029296875
svn,f,total,2000,445.2569885253906
svn,f,youth,2000,51.784000396728516
svn,f,adult,2000,393.4729919433594
svn,mf,total,2001,976.5750122070312
svn,mf,youth,2001,106.81700134277344
svn,mf,adult,2001,869.7579956054688
svn,m,total,2001,528.5859985351562
svn,m,youth,2001,59.24399948120117
svn,m,adult,2001,469.3420104980469
svn,f,total,2001,447.989013671875
svn,f,youth,2001,47.571998596191406
svn,f,adult,2001,400.4169921875
svn,mf,total,2002,970.875
svn,mf,youth,2002,105.19599914550781
svn,mf,adult,2002,865.6790161132812
svn,m,total,2002,525.27099609375
svn,m,youth,2002,60.125
svn,m,adult,2002,465.14599609375
svn,f,total,2002,445.6050109863281
svn,f,youth,2002,45.07099914550781
svn,f,adult,2002,400.53399658203125
svn,mf,total,2003,961.4229736328125
svn,mf,youth,2003,100.13899993896484
svn,mf,adult,2003,861.2839965820312
svn,m,total,2003,523.0889892578125
svn,m,youth,2003,58.12799835205078
svn,m,adult,2003,464.96099853515625
svn,f,total,2003,438.3340148925781
svn,f,youth,2003,42.01100158691406
svn,f,adult,2003,396.322998046875
svn,mf,total,2004,1006.77197265625
svn,mf,youth,2004,111.47100067138672
svn,mf,adult,2004,895.301025390625
svn,m,total,2004,545.1849975585938
svn,m,youth,2004,63.93199920654297
svn,m,adult,2004,481.25299072265625
svn,f,total,2004,461.5870056152344
svn,f,youth,2004,47.53900146484375
svn,f,adult,2004,414.0480041503906
svn,mf,total,2005,1015.2739868164062
svn,mf,youth,2005,108.09400177001953
svn,mf,adult,2005,907.1799926757812
svn,m,total,2005,548.781005859375
svn,m,youth,2005,61.08700180053711
svn,m,adult,2005,487.6940002441406
svn,f,total,2005,466.49200439453125
svn,f,youth,2005,47.00699996948242
svn,f,adult,2005,419.4849853515625
svn,mf,total,2006,1022.02099609375
svn,mf,youth,2006,106.12000274658203
svn,mf,adult,2006,915.9010009765625
svn,m,total,2006,550.552001953125
svn,m,youth,2006,61.04499816894531
svn,m,adult,2006,489.5069885253906
svn,f,total,2006,471.4679870605469
svn,f,youth,2006,45.07500076293945
svn,f,adult,2006,426.39300537109375
svn,mf,total,2007,1035.032958984375
svn,mf,youth,2007,106.95600128173828
svn,mf,adult,2007,928.0770263671875
svn,m,total,2007,561.8510131835938
svn,m,youth,2007,63.994998931884766
svn,m,adult,2007,497.8559875488281
svn,f,total,2007,473.1809997558594
svn,f,youth,2007,42.959999084472656
svn,f,adult,2007,430.22100830078125
svn,mf,total,2008,1041.625
svn,mf,youth,2008,109.3479995727539
svn,mf,adult,2008,932.2769775390625
svn,m,total,2008,565.47802734375
svn,m,youth,2008,64.84600067138672
svn,m,adult,2008,500.6319885253906
svn,f,total,2008,476.14599609375
svn,f,youth,2008,44.50199890136719
svn,f,adult,2008,431.6440124511719
svn,mf,total,2009,1041.6700439453125
svn,mf,youth,2009,100.7239990234375
svn,mf,adult,2009,940.9459838867188
svn,m,total,2009,563.8989868164062
svn,m,youth,2009,59.347999572753906
svn,m,adult,2009,504.5509948730469
svn,f,total,2009,477.7720031738281
svn,f,youth,2009,41.375999450683594
svn,f,adult,2009,436.39599609375
svn,mf,total,2010,1041.3990478515625
svn,mf,youth,2010,95.72200012207031
svn,mf,adult,2010,945.677001953125
svn,m,total,2010,565.3989868164062
svn,m,youth,2010,56.8849983215332
svn,m,adult,2010,508.5140075683594
svn,f,total,2010,476.0
svn,f,youth,2010,38.83700180053711
svn,f,adult,2010,437.1629943847656
svn,mf,total,2011,1019.3729858398438
svn,mf,youth,2011,87.10700225830078
svn,mf,adult,2011,932.2659912109375
svn,m,total,2011,551.0750122070312
svn,m,youth,2011,51.71900177001953
svn,m,adult,2011,499.3559875488281
svn,f,total,2011,468.2980041503906
svn,f,youth,2011,35.38800048828125
svn,f,adult,2011,432.9100036621094
svn,mf,total,2012,1013.35400390625
svn,mf,youth,2012,76.78600311279297
svn,mf,adult,2012,936.5679931640625
svn,m,total,2012,545.5390014648438
svn,m,youth,2012,45.553001403808594
svn,m,adult,2012,499.9859924316406
svn,f,total,2012,467.81500244140625
svn,f,youth,2012,31.232999801635742
svn,f,adult,2012,436.5820007324219
svn,mf,total,2013,1007.6959838867188
svn,mf,youth,2013,73.5510025024414
svn,mf,adult,2013,934.14501953125
svn,m,total,2013,546.052001953125
svn,m,youth,2013,42.49100112915039
svn,m,adult,2013,503.5610046386719
svn,f,total,2013,461.6440124511719
svn,f,youth,2013,31.05900001525879
svn,f,adult,2013,430.5849914550781
svn,mf,total,2014,1014.8980102539062
svn,mf,youth,2014,70.28500366210938
svn,mf,adult,2014,944.6129760742188
svn,m,total,2014,548.0889892578125
svn,m,youth,2014,39.46099853515625
svn,m,adult,2014,508.62799072265625
svn,f,total,2014,466.8089904785156
svn,f,youth,2014,30.823999404907227
svn,f,adult,2014,435.9849853515625
zaf,mf,total,2001,16181.9501953125
zaf,mf,youth,2001,2872.297119140625
zaf,mf,adult,2001,13309.650390625
zaf,m,total,2001,8520.578125
zaf,m,youth,2001,1489.156005859375
zaf,m,adult,2001,7031.421875
zaf,f,total,2001,7661.3701171875
zaf,f,youth,2001,1383.1409912109375
zaf,f,adult,2001,6278.22900390625
zaf,mf,total,2002,16431.119140625
zaf,mf,youth,2002,2960.676025390625
zaf,mf,adult,2002,13470.4404296875
zaf,m,total,2002,8683.9609375
zaf,m,youth,2002,1530.8280029296875
zaf,m,adult,2002,7153.1328125
zaf,f,total,2002,7747.15380859375
zaf,f,youth,2002,1429.8480224609375
zaf,f,adult,2002,6317.30615234375
zaf,mf,total,2003,16207.1103515625
zaf,mf,youth,2003,2809.77294921875
zaf,mf,adult,2003,13397.33984375
zaf,m,total,2003,8634.095703125
zaf,m,youth,2003,1461.282958984375
zaf,m,adult,2003,7172.81298828125
zaf,f,total,2003,7573.01611328125
zaf,f,youth,2003,1348.489990234375
zaf,f,adult,2003,6224.52587890625
zaf,mf,total,2004,15988.6904296875
zaf,mf,youth,2004,2680.7548828125
zaf,mf,adult,2004,13307.9296875
zaf,m,total,2004,8617.857421875
zaf,m,youth,2004,1409.93701171875
zaf,m,adult,2004,7207.919921875
zaf,f,total,2004,7370.83203125
zaf,f,youth,2004,1270.8179931640625
zaf,f,adult,2004,6100.01416015625
zaf,mf,total,2005,16765.830078125
zaf,mf,youth,2005,2790.714111328125
zaf,mf,adult,2005,13975.1201171875
zaf,m,total,2005,8963.720703125
zaf,m,youth,2005,1485.64599609375
zaf,m,adult,2005,7478.0751953125
zaf,f,total,2005,7802.11083984375
zaf,f,youth,2005,1305.0679931640625
zaf,f,adult,2005,6497.04296875
zaf,mf,total,2006,17340.490234375
zaf,mf,youth,2006,2912.736083984375
zaf,mf,adult,2006,14427.75
zaf,m,total,2006,9193.078125
zaf,m,youth,2006,1512.33203125
zaf,m,adult,2006,7680.74609375
zaf,f,total,2006,8147.408203125
zaf,f,youth,2006,1400.404052734375
zaf,f,adult,2006,6747.00390625
zaf,mf,total,2007,17338.3203125
zaf,mf,youth,2007,2873.5830078125
zaf,mf,adult,2007,14464.73046875
zaf,m,total,2007,9262.2451171875
zaf,m,youth,2007,1559.1510009765625
zaf,m,adult,2007,7703.09423828125
zaf,f,total,2007,8076.07177734375
zaf,f,youth,2007,1314.4320068359375
zaf,f,adult,2007,6761.64013671875
zaf,mf,total,2008,18999.939453125
zaf,mf,youth,2008,2989.666015625
zaf,mf,adult,2008,16010.2802734375
zaf,m,total,2008,10464.7998046875
zaf,m,youth,2008,1638.0250244140625
zaf,m,adult,2008,8826.7724609375
zaf,f,total,2008,8535.146484375
zaf,f,youth,2008,1351.6409912109375
zaf,f,adult,2008,7183.5048828125
zaf,mf,total,2009,18744.8203125
zaf,mf,youth,2009,2761.903076171875
zaf,mf,adult,2009,15982.919921875
zaf,m,total,2009,10356.990234375
zaf,m,youth,2009,1521.4820556640625
zaf,m,adult,2009,8835.5087890625
zaf,f,total,2009,8387.826171875
zaf,f,youth,2009,1240.4219970703125
zaf,f,adult,2009,7147.40380859375
zaf,mf,total,2010,18508.7109375
zaf,mf,youth,2010,2597.5
zaf,mf,adult,2010,15911.2099609375
zaf,m,total,2010,10272.7099609375
zaf,m,youth,2010,1437.010009765625
zaf,m,adult,2010,8835.6982421875
zaf,f,total,2010,8236.0048828125
zaf,f,youth,2010,1160.489013671875
zaf,f,adult,2010,7075.51611328125
zaf,mf,total,2011,18837.650390625
zaf,mf,youth,2011,2557.6220703125
zaf,mf,adult,2011,16280.0302734375
zaf,m,total,2011,10378.419921875
zaf,m,youth,2011,1387.4339599609375
zaf,m,adult,2011,8990.9814453125
zaf,f,total,2011,8459.234375
zaf,f,youth,2011,1170.18896484375
zaf,f,adult,2011,7289.044921875
zaf,mf,total,2012,19330.3203125
zaf,mf,youth,2012,2571.02392578125
zaf,mf,adult,2012,16759.2890625
zaf,m,total,2012,10682.76953125
zaf,m,youth,2012,1416.404052734375
zaf,m,adult,2012,9266.3701171875
zaf,f,total,2012,8647.5419921875
zaf,f,youth,2012,1154.6199951171875
zaf,f,adult,2012,7492.921875
zaf,mf,total,2013,19918.759765625
zaf,mf,youth,2013,2629.218017578125
zaf,mf,adult,2013,17289.5390625
zaf,m,total,2013,10932.0595703125
zaf,m,youth,2013,1429.887939453125
zaf,m,adult,2013,9502.171875
zaf,f,total,2013,8986.6982421875
zaf,f,youth,2013,1199.3299560546875
zaf,f,adult,2013,7787.3681640625
zaf,mf,total,2014,20392.4609375
zaf,mf,youth,2014,2593.406982421875
zaf,mf,adult,2014,17799.05078125
zaf,m,total,2014,11200.6396484375
zaf,m,youth,2014,1427.0250244140625
zaf,m,adult,2014,9773.6171875
zaf,f,total,2014,9191.8134765625
zaf,f,youth,2014,1166.3819580078125
zaf,f,adult,2014,8025.43212890625
esp,mf,total,1986,14423.599609375
esp,mf,youth,1986,3139.300048828125
esp,mf,adult,1986,11284.2998046875
esp,m,total,1986,10079.7001953125
esp,m,youth,1986,1889.0
esp,m,adult,1986,8190.7001953125
esp,f,total,1986,4343.89990234375
esp,f,youth,1986,1250.300048828125
esp,f,adult,1986,3093.60009765625
esp,mf,total,1987,14968.900390625
esp,mf,youth,1987,3330.39990234375
esp,mf,adult,1987,11638.5
esp,m,total,1987,10130.7998046875
