country,sex,age_group,year,long_term_unemployment_rate
esp,m,adult,1996,6.800000190734863
esp,f,total,1996,17.0
esp,f,youth,1996,23.600000381469727
esp,f,adult,1996,15.399999618530273
esp,mf,total,1997,10.300000190734863
esp,mf,youth,1997,16.100000381469727
esp,mf,adult,1997,9.199999809265137
esp,m,total,1997,7.099999904632568
esp,m,youth,1997,11.899999618530273
esp,m,adult,1997,6.300000190734863
esp,f,total,1997,15.399999618530273
esp,f,youth,1997,21.600000381469727
esp,f,adult,1997,14.100000381469727
esp,mf,total,1998,8.899999618530273
esp,mf,youth,1998,13.399999618530273
esp,mf,adult,1998,8.100000381469727
esp,m,total,1998,5.800000190734863
esp,m,youth,1998,9.399999618530273
esp,m,adult,1998,5.199999809265137
esp,f,total,1998,13.899999618530273
esp,f,youth,1998,18.700000762939453
esp,f,adult,1998,12.899999618530273
esp,mf,total,1999,6.800000190734863
esp,mf,youth,1999,9.300000190734863
esp,mf,adult,1999,6.400000095367432
esp,m,total,1999,4.099999904632568
esp,m,youth,1999,6.099999904632568
esp,m,adult,1999,3.799999952316284
esp,f,total,1999,11.100000381469727
esp,f,youth,1999,13.5
esp,f,adult,1999,10.699999809265137
esp,mf,total,2000,5.800000190734863
esp,mf,youth,2000,7.599999904632568
esp,mf,adult,2000,5.5
esp,m,total,2000,3.4000000953674316
esp,m,youth,2000,5.099999904632568
esp,m,adult,2000,3.0999999046325684
esp,f,total,2000,9.600000381469727
esp,f,youth,2000,10.800000190734863
esp,f,adult,2000,9.300000190734863
esp,mf,total,2001,3.9000000953674316
esp,mf,youth,2001,5.300000190734863
esp,mf,adult,2001,3.5999999046325684
esp,m,total,2001,2.299999952316284
esp,m,youth,2001,3.5
esp,m,adult,2001,2.200000047683716
esp,f,total,2001,6.199999809265137
esp,f,youth,2001,7.699999809265137
esp,f,adult,2001,6.0
esp,mf,total,2002,3.799999952316284
esp,mf,youth,2002,5.199999809265137
esp,mf,adult,2002,3.5999999046325684
esp,m,total,2002,2.4000000953674316
esp,m,youth,2002,3.9000000953674316
esp,m,adult,2002,2.0999999046325684
esp,f,total,2002,6.0
esp,f,youth,2002,6.900000095367432
esp,f,adult,2002,5.900000095367432
esp,mf,total,2003,3.799999952316284
esp,mf,youth,2003,5.5
esp,mf,adult,2003,3.5999999046325684
esp,m,total,2003,2.5
esp,m,youth,2003,4.300000190734863
esp,m,adult,2003,2.200000047683716
esp,f,total,2003,5.900000095367432
esp,f,youth,2003,7.099999904632568
esp,f,adult,2003,5.699999809265137
esp,mf,total,2004,3.5
esp,mf,youth,2004,5.0
esp,mf,adult,2004,3.299999952316284
esp,m,total,2004,2.299999952316284
esp,m,youth,2004,3.9000000953674316
esp,m,adult,2004,2.0999999046325684
esp,f,total,2004,5.199999809265137
esp,f,youth,2004,6.5
esp,f,adult,2004,5.0
esp,mf,total,2005,2.200000047683716
esp,mf,youth,2005,2.5999999046325684
esp,mf,adult,2005,2.200000047683716
esp,m,total,2005,1.5
esp,m,youth,2005,2.0
esp,m,adult,2005,1.399999976158142
esp,f,total,2005,3.299999952316284
esp,f,youth,2005,3.4000000953674316
esp,f,adult,2005,3.299999952316284
esp,mf,total,2006,1.7999999523162842
esp,mf,youth,2006,2.0999999046325684
esp,mf,adult,2006,1.7999999523162842
esp,m,total,2006,1.2000000476837158
esp,m,youth,2006,1.5
esp,m,adult,2006,1.100000023841858
esp,f,total,2006,2.700000047683716
esp,f,youth,2006,2.9000000953674316
esp,f,adult,2006,2.700000047683716
esp,mf,total,2007,1.7000000476837158
esp,mf,youth,2007,1.7999999523162842
esp,mf,adult,2007,1.7000000476837158
esp,m,total,2007,1.100000023841858
esp,m,youth,2007,1.2999999523162842
esp,m,adult,2007,1.100000023841858
esp,f,total,2007,2.4000000953674316
esp,f,youth,2007,2.5
esp,f,adult,2007,2.4000000953674316
esp,mf,total,2008,2.0
esp,mf,youth,2008,2.5
esp,mf,adult,2008,2.0
esp,m,total,2008,1.399999976158142
esp,m,youth,2008,2.4000000953674316
esp,m,adult,2008,1.2999999523162842
esp,f,total,2008,2.799999952316284
esp,f,youth,2008,2.799999952316284
esp,f,adult,2008,2.799999952316284
esp,mf,total,2009,4.199999809265137
esp,mf,youth,2009,6.900000095367432
esp,mf,adult,2009,4.0
esp,m,total,2009,3.700000047683716
esp,m,youth,2009,7.199999809265137
esp,m,adult,2009,3.4000000953674316
esp,f,total,2009,4.900000095367432
esp,f,youth,2009,6.400000095367432
esp,f,adult,2009,4.800000190734863
esp,mf,total,2010,7.300000190734863
esp,mf,youth,2010,12.100000381469727
esp,mf,adult,2010,6.800000190734863
esp,m,total,2010,7.0
esp,m,youth,2010,13.600000381469727
esp,m,adult,2010,6.400000095367432
esp,f,total,2010,7.599999904632568
esp,f,youth,2010,10.399999618530273
esp,f,adult,2010,7.300000190734863
esp,mf,total,2011,8.899999618530273
esp,mf,youth,2011,15.0
esp,mf,adult,2011,8.300000190734863
esp,m,total,2011,8.600000381469727
esp,m,youth,2011,16.700000762939453
esp,m,adult,2011,7.900000095367432
esp,f,total,2011,9.300000190734863
esp,f,youth,2011,13.0
esp,f,adult,2011,8.899999618530273
esp,mf,total,2012,11.0
esp,mf,youth,2012,18.899999618530273
esp,mf,adult,2012,10.300000190734863
esp,m,total,2012,10.699999809265137
esp,m,youth,2012,20.899999618530273
esp,m,adult,2012,9.899999618530273
esp,f,total,2012,11.300000190734863
esp,f,youth,2012,16.600000381469727
esp,f,adult,2012,10.899999618530273
esp,mf,total,2013,13.0
esp,mf,youth,2013,21.899999618530273
esp,mf,adult,2013,12.300000190734863
esp,m,total,2013,12.5
esp,m,youth,2013,23.399999618530273
esp,m,adult,2013,11.699999809265137
esp,f,total,2013,13.5
esp,f,youth,2013,20.100000381469727
esp,f,adult,2013,12.899999618530273
esp,mf,total,2014,12.899999618530273
esp,mf,youth,2014,21.5
esp,mf,adult,2014,12.300000190734863
esp,m,total,2014,12.300000190734863
esp,m,youth,2014,22.600000381469727
esp,m,adult,2014,11.5
esp,f,total,2014,13.699999809265137
esp,f,youth,2014,20.299999237060547
esp,f,adult,2014,13.199999809265137
lka,mf,total,2009,2.5
lka,mf,youth,2009,8.100000381469727
lka,mf,adult,2009,1.5
lka,m,total,2009,1.600000023841858
lka,m,youth,2009,5.900000095367432
lka,m,adult,2009,0.8999999761581421
lka,f,total,2009,4.099999904632568
lka,f,youth,2009,11.600000381469727
lka,f,adult,2009,2.700000047683716
lka,mf,total,2010,2.5
lka,mf,youth,2010,8.5
lka,mf,adult,2010,1.5
lka,m,total,2010,1.600000023841858
lka,m,youth,2010,6.900000095367432
lka,m,adult,2010,0.800000011920929
lka,f,total,2010,4.199999809265137
lka,f,youth,2010,11.199999809265137
lka,f,adult,2010,3.0
lka,mf,total,2011,1.899999976158142
lka,mf,youth,2011,7.300000190734863
lka,mf,adult,2011,1.100000023841858
lka,m,total,2011,1.0
lka,m,youth,2011,5.199999809265137
lka,m,adult,2011,0.4000000059604645
lka,f,total,2011,3.5
lka,f,youth,2011,11.0
lka,f,adult,2011,2.299999952316284
lka,mf,total,2012,1.5
lka,mf,youth,2012,6.099999904632568
lka,mf,adult,2012,0.8999999761581421
lka,m,total,2012,0.8999999761581421
lka,m,youth,2012,4.599999904632568
lka,m,adult,2012,0.4000000059604645
lka,f,total,2012,2.799999952316284
lka,f,youth,2012,8.800000190734863
lka,f,adult,2012,1.899999976158142
lka,mf,total,2013,1.100000023841858
lka,m,total,2013,0.8999999761581421
lka,f,total,2013,1.5
sur,mf,total,1993,8.600000381469727
sur,mf,total,1994,6.400000095367432
sur,mf,total,1995,3.700000047683716
sur,mf,total,1996,5.800000190734863
sur,mf,total,1997,6.0
sur,mf,total,1998,4.400000095367432
swe,mf,total,1980,0.10000000149011612
swe,mf,youth,1980,0.10000000149011612
swe,mf,adult,1980,0.10000000149011612
swe,m,total,1980,0.10000000149011612
swe,m,youth,1980,0.10000000149011612
swe,m,adult,1980,0.10000000149011612
swe,f,total,1980,0.10000000149011612
swe,f,youth,1980,0.10000000149011612
swe,f,adult,1980,0.10000000149011612
swe,mf,total,1981,0.10000000149011612
swe,mf,youth,1981,0.10000000149011612
swe,mf,adult,1981,0.10000000149011612
swe,m,total,1981,0.20000000298023224
swe,m,youth,1981,0.10000000149011612
swe,m,adult,1981,0.20000000298023224
swe,f,total,1981,0.10000000149011612
swe,f,youth,1981,0.10000000149011612
swe,f,adult,1981,0.10000000149011612
swe,mf,total,1982,0.30000001192092896
swe,mf,youth,1982,0.20000000298023224
swe,mf,adult,1982,0.30000001192092896
swe,m,total,1982,0.30000001192092896
swe,m,youth,1982,0.30000001192092896
swe,m,adult,1982,0.30000001192092896
swe,f,total,1982,0.30000001192092896
swe,f,youth,1982,0.20000000298023224
swe,f,adult,1982,0.30000001192092896
swe,mf,total,1983,0.4000000059604645
swe,mf,youth,1983,0.20000000298023224
swe,mf,adult,1983,0.4000000059604645
swe,m,total,1983,0.4000000059604645
swe,m,youth,1983,0.30000001192092896
swe,m,adult,1983,0.4000000059604645
swe,f,total,1983,0.30000001192092896
swe,f,youth,1983,0.20000000298023224
swe,f,adult,1983,0.4000000059604645
swe,mf,total,1984,0.4000000059604645
swe,mf,youth,1984,0.20000000298023224
swe,mf,adult,1984,0.4000000059604645
swe,m,total,1984,0.4000000059604645
swe,m,youth,1984,0.10000000149011612
swe,m,adult,1984,0.4000000059604645
swe,f,total,1984,0.4000000059604645
swe,f,youth,1984,0.20000000298023224
swe,f,adult,1984,0.4000000059604645
swe,mf,total,1985,0.30000001192092896
swe,mf,youth,1985,0.10000000149011612
swe,mf,adult,1985,0.4000000059604645
swe,m,total,1985,0.30000001192092896
swe,m,youth,1985,0.10000000149011612
swe,m,adult,1985,0.30000001192092896
swe,f,total,1985,0.30000001192092896
swe,f,youth,1985,0.10000000149011612
swe,f,adult,1985,0.4000000059604645
swe,mf,total,1986,0.20000000298023224
swe,mf,youth,1986,0.10000000149011612
swe,mf,adult,1986,0.20000000298023224
swe,m,total,1986,0.20000000298023224
swe,m,youth,1986,0.10000000149011612
swe,m,adult,1986,0.20000000298023224
swe,f,total,1986,0.30000001192092896
swe,f,youth,1986,0.10000000149011612
swe,f,adult,1986,0.30000001192092896
swe,mf,total,1987,0.4000000059604645
swe,mf,youth,1987,0.800000011920929
swe,mf,adult,1987,0.30000001192092896
swe,m,total,1987,0.4000000059604645
swe,m,youth,1987,0.800000011920929
swe,m,adult,1987,0.30000001192092896
swe,f,total,1987,0.5
swe,f,youth,1987,0.8999999761581421
swe,f,adult,1987,0.4000000059604645
swe,mf,total,1988,0.30000001192092896
swe,mf,youth,1988,0.5
swe,mf,adult,1988,0.20000000298023224
swe,m,total,1988,0.30000001192092896
swe,m,youth,1988,0.5
swe,m,adult,1988,0.20000000298023224
swe,f,total,1988,0.30000001192092896
swe,f,youth,1988,0.5
swe,f,adult,1988,0.20000000298023224
swe,mf,total,1989,0.20000000298023224
swe,mf,youth,1989,0.4000000059604645
swe,mf,adult,1989,0.20000000298023224
swe,m,total,1989,0.20000000298023224
swe,m,youth,1989,0.5
swe,m,adult,1989,0.20000000298023224
swe,f,total,1989,0.20000000298023224
swe,f,youth,1989,0.4000000059604645
swe,f,adult,1989,0.20000000298023224
swe,mf,total,1990,0.20000000298023224
swe,mf,youth,1990,0.5
swe,mf,adult,1990,0.20000000298023224
swe,m,total,1990,0.20000000298023224
swe,m,youth,1990,0.5
swe,m,adult,1990,0.20000000298023224
swe,f,total,1990,0.20000000298023224
swe,f,youth,1990,0.6000000238418579
swe,f,adult,1990,0.10000000149011612
swe,mf,total,1991,0.4000000059604645
swe,mf,youth,1991,0.8999999761581421
swe,mf,adult,1991,0.30000001192092896
swe,m,total,1991,0.4000000059604645
swe,m,youth,1991,1.0
swe,m,adult,1991,0.30000001192092896
swe,f,total,1991,0.30000001192092896
swe,f,youth,1991,0.800000011920929
swe,f,adult,1991,0.30000001192092896
swe,mf,total,1992,0.800000011920929
swe,mf,youth,1992,1.5
swe,mf,adult,1992,0.699999988079071
swe,m,total,1992,0.8999999761581421
swe,m,youth,1992,1.7000000476837158
swe,m,adult,1992,0.800000011920929
swe,f,total,1992,0.6000000238418579
swe,f,youth,1992,1.2999999523162842
swe,f,adult,1992,0.5
swe,mf,total,1993,1.5
swe,mf,youth,1993,2.200000047683716
swe,mf,adult,1993,1.399999976158142
swe,m,total,1993,1.899999976158142
swe,m,youth,1993,2.9000000953674316
swe,m,adult,1993,1.7999999523162842
swe,f,total,1993,1.0
swe,f,youth,1993,1.5
swe,f,adult,1993,0.8999999761581421
swe,mf,total,1994,2.5
swe,mf,youth,1994,3.9000000953674316
swe,mf,adult,1994,2.299999952316284
swe,m,total,1994,3.200000047683716
swe,m,youth,1994,5.5
swe,m,adult,1994,2.9000000953674316
swe,f,total,1994,1.7000000476837158
swe,f,youth,1994,2.299999952316284
swe,f,adult,1994,1.600000023841858
swe,mf,total,1995,2.5
swe,mf,youth,1995,2.9000000953674316
swe,mf,adult,1995,2.5
swe,m,total,1995,3.0999999046325684
swe,m,youth,1995,3.700000047683716
swe,m,adult,1995,3.0
swe,f,total,1995,1.899999976158142
swe,f,youth,1995,2.0999999046325684
swe,f,adult,1995,1.7999999523162842
swe,mf,total,1996,3.0
swe,mf,youth,1996,2.799999952316284
swe,mf,adult,1996,3.0
swe,m,total,1996,3.5
swe,m,youth,1996,3.0999999046325684
swe,m,adult,1996,3.5
swe,f,total,1996,2.4000000953674316
swe,f,youth,1996,2.5
swe,f,adult,1996,2.4000000953674316
swe,mf,total,1997,3.4000000953674316
swe,mf,youth,1997,3.0
swe,mf,adult,1997,3.4000000953674316
swe,m,total,1997,3.799999952316284
swe,m,youth,1997,3.5
swe,m,adult,1997,3.799999952316284
swe,f,total,1997,2.9000000953674316
swe,f,youth,1997,2.4000000953674316
swe,f,adult,1997,3.0
swe,mf,total,1998,2.799999952316284
swe,mf,youth,1998,2.4000000953674316
swe,mf,adult,1998,2.799999952316284
swe,m,total,1998,3.0999999046325684
swe,m,youth,1998,2.700000047683716
swe,m,adult,1998,3.200000047683716
swe,f,total,1998,2.4000000953674316
swe,f,youth,1998,2.0
swe,f,adult,1998,2.4000000953674316
swe,mf,total,1999,2.0999999046325684
swe,mf,youth,1999,1.600000023841858
swe,mf,adult,1999,2.200000047683716
swe,m,total,1999,2.5
swe,m,youth,1999,1.7999999523162842
swe,m,adult,1999,2.5
swe,f,total,1999,1.7999999523162842
swe,f,youth,1999,1.2999999523162842
swe,f,adult,1999,1.7999999523162842
swe,mf,total,2000,1.5
swe,mf,youth,2000,1.0
swe,mf,adult,2000,1.600000023841858
swe,m,total,2000,1.7999999523162842
swe,m,youth,2000,1.2999999523162842
swe,m,adult,2000,1.899999976158142
swe,f,total,2000,1.2000000476837158
swe,f,youth,2000,0.699999988079071
swe,f,adult,2000,1.2999999523162842
swe,mf,total,2001,1.100000023841858
swe,mf,youth,2001,0.800000011920929
swe,mf,adult,2001,1.100000023841858
swe,m,total,2001,1.2999999523162842
swe,m,youth,2001,0.8999999761581421
swe,m,adult,2001,1.2999999523162842
swe,f,total,2001,0.8999999761581421
swe,f,youth,2001,0.699999988079071
swe,f,adult,2001,1.0
swe,mf,total,2002,1.100000023841858
swe,mf,youth,2002,0.8999999761581421
swe,mf,adult,2002,1.100000023841858
swe,m,total,2002,1.2999999523162842
swe,m,youth,2002,0.8999999761581421
swe,m,adult,2002,1.2999999523162842
swe,f,total,2002,0.800000011920929
swe,f,youth,2002,0.800000011920929
swe,f,adult,2002,0.800000011920929
swe,mf,total,2003,1.0
swe,mf,youth,2003,0.800000011920929
swe,mf,adult,2003,1.0
swe,m,total,2003,1.2000000476837158
swe,m,youth,2003,1.0
swe,m,adult,2003,1.2000000476837158
swe,f,total,2003,0.800000011920929
swe,f,youth,2003,0.6000000238418579
swe,f,adult,2003,0.800000011920929
swe,mf,total,2004,1.2000000476837158
swe,mf,youth,2004,1.100000023841858
swe,mf,adult,2004,1.2000000476837158
swe,m,total,2004,1.399999976158142
swe,m,youth,2004,1.2999999523162842
swe,m,adult,2004,1.399999976158142
swe,f,total,2004,1.0
swe,f,youth,2004,0.8999999761581421
swe,f,adult,2004,1.0
swe,mf,total,2007,0.699999988079071
swe,mf,youth,2007,0.6000000238418579
swe,mf,adult,2007,0.800000011920929
swe,m,total,2007,0.800000011920929
swe,m,youth,2007,0.6000000238418579
swe,m,adult,2007,0.800000011920929
swe,f,total,2007,0.699999988079071
swe,f,youth,2007,0.699999988079071
swe,f,adult,2007,0.699999988079071
swe,mf,total,2008,0.699999988079071
swe,mf,youth,2008,0.6000000238418579
swe,mf,adult,2008,0.699999988079071
swe,m,total,2008,0.699999988079071
swe,m,youth,2008,0.699999988079071
swe,m,adult,2008,0.699999988079071
swe,f,total,2008,0.699999988079071
swe,f,youth,2008,0.5
swe,f,adult,2008,0.699999988079071
swe,mf,total,2009,1.0
swe,mf,youth,2009,1.0
swe,mf,adult,2009,1.0
swe,m,total,2009,1.100000023841858
swe,m,youth,2009,1.2000000476837158
swe,m,adult,2009,1.100000023841858
swe,f,total,2009,0.8999999761581421
swe,f,youth,2009,0.800000011920929
swe,f,adult,2009,1.0
swe,mf,total,2010,1.399999976158142
swe,mf,youth,2010,1.399999976158142
swe,mf,adult,2010,1.399999976158142
swe,m,total,2010,1.5
swe,m,youth,2010,1.7999999523162842
swe,m,adult,2010,1.5
swe,f,total,2010,1.2000000476837158
swe,f,youth,2010,1.100000023841858
swe,f,adult,2010,1.2000000476837158
swe,mf,total,2011,1.2999999523162842
swe,mf,youth,2011,1.2000000476837158
swe,mf,adult,2011,1.2999999523162842
swe,m,total,2011,1.5
swe,m,youth,2011,1.5
swe,m,adult,2011,1.5
swe,f,total,2011,1.100000023841858
swe,f,youth,2011,0.8999999761581421
swe,f,adult,2011,1.2000000476837158
swe,mf,total,2012,1.2999999523162842
swe,mf,youth,2012,1.2999999523162842
swe,mf,adult,2012,1.2999999523162842
swe,m,total,2012,1.399999976158142
swe,m,youth,2012,1.7000000476837158
swe,m,adult,2012,1.399999976158142
swe,f,total,2012,1.100000023841858
swe,f,youth,2012,0.800000011920929
swe,f,adult,2012,1.100000023841858
swe,mf,total,2013,1.2000000476837158
swe,mf,youth,2013,1.2000000476837158
swe,mf,adult,2013,1.2000000476837158
swe,m,total,2013,1.399999976158142
swe,m,youth,2013,1.2999999523162842
swe,m,adult,2013,1.399999976158142
swe,f,total,2013,1.100000023841858
swe,f,youth,2013,1.100000023841858
swe,f,adult,2013,1.100000023841858
swe,mf,total,2014,1.2000000476837158
swe,mf,youth,2014,0.8999999761581421
swe,mf,adult,2014,1.2000000476837158
swe,m,total,2014,1.2999999523162842
swe,m,youth,2014,1.100000023841858
swe,m,adult,2014,1.2999999523162842
swe,f,total,2014,1.100000023841858
swe,f,youth,2014,0.699999988079071
swe,f,adult,2014,1.100000023841858
che,mf,total,1991,0.30000001192092896
che,m,total,1991,0.20000000298023224
che,f,total,1991,0.4000000059604645
che,mf,total,1992,0.5
che,m,total,1992,0.30000001192092896
che,f,total,1992,0.800000011920929
che,mf,total,1993,0.699999988079071
che,m,total,1993,0.5
che,f,total,1993,1.0
che,mf,total,1994,1.100000023841858
che,m,total,1994,0.800000011920929
che,f,total,1994,1.5
che,mf,total,1995,1.100000023841858
che,m,total,1995,0.8999999761581421
che,f,total,1995,1.399999976158142
che,mf,total,1996,0.8999999761581421
che,m,total,1996,0.699999988079071
che,f,total,1996,1.2000000476837158
che,mf,total,1997,1.100000023841858
che,m,total,1997,1.100000023841858
che,f,total,1997,1.2000000476837158
che,mf,total,1998,1.2000000476837158
che,m,total,1998,1.100000023841858
che,f,total,1998,1.2000000476837158
che,mf,total,1999,1.2000000476837158
che,m,total,1999,1.100000023841858
che,f,total,1999,1.2999999523162842
che,mf,total,2000,0.800000011920929
che,m,total,2000,0.6000000238418579
che,f,total,2000,0.8999999761581421
che,mf,total,2001,0.699999988079071
che,m,total,2001,0.30000001192092896
che,f,total,2001,1.2000000476837158
che,mf,total,2002,0.6000000238418579
che,m,total,2002,0.5
che,f,total,2002,0.699999988079071
che,mf,total,2003,1.100000023841858
che,m,total,2003,0.800000011920929
che,f,total,2003,1.2999999523162842
che,mf,total,2004,1.399999976158142
che,m,total,2004,1.2000000476837158
che,f,total,2004,1.7000000476837158
che,mf,total,2005,1.7000000476837158
che,m,total,2005,1.399999976158142
che,f,total,2005,2.0
che,mf,total,2006,1.5
che,m,total,2006,1.2000000476837158
che,f,total,2006,2.0
che,mf,total,2007,1.5
che,m,total,2007,1.100000023841858
che,f,total,2007,1.899999976158142
che,mf,total,2008,1.100000023841858
che,m,total,2008,0.800000011920929
che,f,total,2008,1.600000023841858
che,mf,total,2009,1.2000000476837158
che,m,total,2009,1.0
che,f,total,2009,1.5
che,mf,total,2010,1.5
che,m,total,2010,1.2000000476837158
che,f,total,2010,1.7999999523162842
che,mf,total,2011,1.5
che,m,total,2011,1.399999976158142
che,f,total,2011,1.7999999523162842
che,mf,total,2012,1.5
che,m,total,2012,1.2999999523162842
che,f,total,2012,1.600000023841858
che,mf,total,2013,1.399999976158142
che,m,total,2013,1.2999999523162842
che,f,total,2013,1.600000023841858
che,mf,total,2014,1.7000000476837158
che,m,total,2014,1.5
che,f,total,2014,1.7999999523162842
tjk,mf,total,2009,3.799999952316284
tjk,mf,youth,2009,4.800000190734863
tjk,mf,adult,2009,3.5
tza,mf,total,1991,1.2000000476837158
tza,m,total,1991,1.5
tza,f,total,1991,1.0
tza,mf,total,2000,2.299999952316284
tha,mf,total,2009,0.10000000149011612
tha,mf,youth,2009,0.30000001192092896
tha,mf,adult,2009,0.10000000149011612
tha,m,total,2009,0.10000000149011612
tha,m,youth,2009,0.30000001192092896
tha,m,adult,2009,0.10000000149011612
tha,f,total,2009,0.10000000149011612
tha,f,youth,2009,0.30000001192092896
tha,f,adult,2009,0.10000000149011612
tha,mf,total,2010,0.10000000149011612
tha,mf,youth,2010,0.20000000298023224
tha,mf,adult,2010,0.10000000149011612
tha,m,total,2010,0.10000000149011612
tha,m,youth,2010,0.20000000298023224
tha,m,adult,2010,0.10000000149011612
tha,f,total,2010,0.10000000149011612
tha,f,youth,2010,0.10000000149011612
tha,f,adult,2010,0.10000000149011612
tha,mf,total,2011,0.10000000149011612
tha,mf,youth,2011,0.4000000059604645
tha,mf,adult,2011,0.0
tha,m,total,2011,0.10000000149011612
tha,m,youth,2011,0.4000000059604645
tha,m,adult,2011,0.10000000149011612
tha,f,total,2011,0.10000000149011612
tha,f,youth,2011,0.4000000059604645
tha,f,adult,2011,0.0
tha,mf,total,2012,0.10000000149011612
tha,mf,youth,2012,0.4000000059604645
tha,mf,adult,2012,0.0
tha,m,total,2012,0.10000000149011612
tha,m,youth,2012,0.5
tha,m,adult,2012,0.0
tha,f,total,2012,0.0
tha,f,youth,2012,0.30000001192092896
tha,f,adult,2012,0.0
tls,mf,total,2010,0.4000000059604645
tls,mf,youth,2010,0.699999988079071
tls,mf,adult,2010,0.4000000059604645
tls,m,total,2010,0.30000001192092896
tls,m,youth,2010,0.10000000149011612
tls,m,adult,2010,0.30000001192092896
tls,f,total,2010,0.699999988079071
tls,f,youth,2010,2.0
tls,f,adult,2010,0.6000000238418579
tto,mf,total,1991,5.099999904632568
tto,m,total,1991,3.200000047683716
tto,f,total,1991,8.5
tto,mf,total,1992,5.099999904632568
tto,m,total,1992,3.0
tto,f,total,1992,8.600000381469727
tto,mf,total,1993,5.099999904632568
tto,m,total,1993,3.5
tto,f,total,1993,7.800000190734863
tto,mf,total,1994,4.699999809265137
tto,m,total,1994,3.0
tto,f,total,1994,7.599999904632568
tto,mf,total,1995,4.0
tto,m,total,1995,2.4000000953674316
tto,f,total,1995,6.699999809265137
tto,mf,total,1996,4.5
tto,m,total,1996,2.9000000953674316
tto,f,total,1996,7.099999904632568
tto,mf,total,1997,4.199999809265137
tto,m,total,1997,2.4000000953674316
tto,f,total,1997,7.099999904632568
tto,mf,total,1998,3.9000000953674316
tto,m,total,1998,2.0999999046325684
tto,f,total,1998,6.800000190734863
tto,mf,total,1999,3.4000000953674316
tto,m,total,1999,2.0999999046325684
tto,f,total,1999,5.699999809265137
tto,mf,total,2000,3.200000047683716
tto,m,total,2000,1.7000000476837158
tto,f,total,2000,5.699999809265137
tto,mf,total,2001,3.0
tto,m,total,2001,1.7000000476837158
tto,f,total,2001,5.0
tto,mf,total,2002,2.5
tun,mf,total,2011,5.800000190734863
tun,mf,youth,2011,9.800000190734863
tun,mf,adult,2011,5.0
tun,m,total,2011,4.099999904632568
tun,m,youth,2011,9.5
tun,m,adult,2011,3.0999999046325684
tun,f,total,2011,10.5
tun,f,youth,2011,10.399999618530273
tun,f,adult,2011,10.5
tun,mf,total,2012,7.699999809265137
tun,mf,youth,2012,13.600000381469727
tun,mf,adult,2012,6.400000095367432
tun,m,total,2012,5.5
tun,m,youth,2012,12.300000190734863
tun,m,adult,2012,4.099999904632568
tun,f,total,2012,13.600000381469727
tun,f,youth,2012,16.399999618530273
tun,f,adult,2012,12.899999618530273
tur,mf,total,1988,4.199999809265137
tur,mf,youth,1988,8.399999618530273
tur,mf,adult,1988,2.5
tur,m,total,1988,3.5999999046325684
tur,m,youth,1988,8.100000381469727
tur,m,adult,1988,2.0999999046325684
tur,f,total,1988,5.599999904632568
tur,f,youth,1988,8.899999618530273
tur,f,adult,1988,3.5999999046325684
tur,mf,total,1989,3.5
tur,mf,youth,1989,7.099999904632568
tur,mf,adult,1989,2.0999999046325684
tur,m,total,1989,3.0
tur,m,youth,1989,6.599999904632568
tur,m,adult,1989,1.899999976158142
tur,f,total,1989,4.400000095367432
tur,f,youth,1989,7.900000095367432
tur,f,adult,1989,2.5
tur,mf,total,1990,3.5999999046325684
tur,mf,youth,1990,7.400000095367432
tur,mf,adult,1990,2.200000047683716
tur,m,total,1990,3.4000000953674316
tur,m,youth,1990,7.199999809265137
tur,m,adult,1990,2.0999999046325684
tur,f,total,1990,4.300000190734863
tur,f,youth,1990,7.800000190734863
tur,f,adult,1990,2.4000000953674316
tur,mf,total,1991,3.200000047683716
tur,mf,youth,1991,5.800000190734863
tur,mf,adult,1991,2.200000047683716
tur,m,total,1991,3.0999999046325684
tur,m,youth,1991,5.800000190734863
tur,m,adult,1991,2.200000047683716
tur,f,total,1991,3.5
tur,f,youth,1991,5.699999809265137
tur,f,adult,1991,2.200000047683716
tur,mf,total,1992,3.5999999046325684
tur,mf,youth,1992,6.400000095367432
tur,mf,adult,1992,2.5
tur,m,total,1992,3.5999999046325684
tur,m,youth,1992,6.400000095367432
tur,m,adult,1992,2.5999999046325684
tur,f,total,1992,3.799999952316284
tur,f,youth,1992,6.400000095367432
tur,f,adult,1992,2.4000000953674316
tur,mf,total,1993,4.0
tur,mf,youth,1993,7.800000190734863
tur,mf,adult,1993,2.5999999046325684
tur,m,total,1993,3.799999952316284
tur,m,youth,1993,7.699999809265137
tur,m,adult,1993,2.4000000953674316
tur,f,total,1993,4.800000190734863
tur,f,youth,1993,8.0
tur,f,adult,1993,3.0
tur,mf,total,1994,3.799999952316284
tur,mf,youth,1994,6.900000095367432
tur,mf,adult,1994,2.5999999046325684
tur,m,total,1994,3.700000047683716
tur,m,youth,1994,7.300000190734863
tur,m,adult,1994,2.5
tur,f,total,1994,4.099999904632568
tur,f,youth,1994,6.300000190734863
tur,f,adult,1994,2.799999952316284
tur,mf,total,1995,2.700000047683716
tur,mf,youth,1995,5.199999809265137
tur,mf,adult,1995,1.7999999523162842
tur,m,total,1995,2.4000000953674316
tur,m,youth,1995,4.800000190734863
tur,m,adult,1995,1.7000000476837158
tur,f,total,1995,3.4000000953674316
tur,f,youth,1995,6.0
tur,f,adult,1995,2.0
