country,sex,age_group,year,total_unemployed_000
esp,mf,adult,2004,1700.574951171875
esp,m,total,2004,989.051025390625
esp,m,youth,2004,258.51300048828125
esp,m,adult,2004,730.5380249023438
esp,f,total,2004,1244.1739501953125
esp,f,youth,2004,274.13800048828125
esp,f,adult,2004,970.0369873046875
esp,mf,total,2005,1932.8800048828125
esp,mf,youth,2005,495.1130065917969
esp,mf,adult,2005,1437.7669677734375
esp,m,total,2005,881.7509765625
esp,m,youth,2005,237.2830047607422
esp,m,adult,2005,644.4669799804688
esp,f,total,2005,1051.1300048828125
esp,f,youth,2005,257.8290100097656
esp,f,adult,2005,793.2999877929688
esp,mf,total,2006,1840.4720458984375
esp,mf,youth,2006,444.89300537109375
esp,mf,adult,2006,1395.5789794921875
esp,m,total,2006,800.43701171875
esp,m,youth,2006,206.7480010986328
esp,m,adult,2006,593.68798828125
esp,f,total,2006,1040.0360107421875
esp,f,youth,2006,238.14500427246094
esp,f,adult,2006,801.8909912109375
esp,mf,total,2007,1845.7950439453125
esp,mf,youth,2007,444.72100830078125
esp,mf,adult,2007,1401.073974609375
esp,m,total,2007,826.2579956054688
esp,m,youth,2007,208.95700073242188
esp,m,adult,2007,617.301025390625
esp,f,total,2007,1019.5369873046875
esp,f,youth,2007,235.76400756835938
esp,f,adult,2007,783.7730102539062
esp,mf,total,2008,2595.739990234375
esp,mf,youth,2008,594.4959716796875
esp,mf,adult,2008,2001.2440185546875
esp,m,total,2008,1319.635009765625
esp,m,youth,2008,316.68701171875
esp,m,adult,2008,1002.947998046875
esp,f,total,2008,1276.10498046875
esp,f,youth,2008,277.8089904785156
esp,f,adult,2008,998.2960205078125
esp,mf,total,2009,4153.3017578125
esp,mf,youth,2009,846.5239868164062
esp,mf,adult,2009,3306.778076171875
esp,m,total,2009,2299.583984375
esp,m,youth,2009,479.697998046875
esp,m,adult,2009,1819.885986328125
esp,f,total,2009,1853.718017578125
esp,f,youth,2009,366.82598876953125
esp,f,adult,2009,1486.8919677734375
esp,mf,total,2010,4639.71484375
esp,mf,youth,2010,858.0349731445312
esp,mf,adult,2010,3781.679931640625
esp,m,total,2010,2535.3740234375
esp,m,youth,2010,480.7330017089844
esp,m,adult,2010,2054.64111328125
esp,f,total,2010,2104.341064453125
esp,f,youth,2010,377.302001953125
esp,f,adult,2010,1727.0389404296875
esp,mf,total,2011,5011.7900390625
esp,mf,youth,2011,894.2160034179688
esp,mf,adult,2011,4117.5732421875
esp,m,total,2011,2705.30908203125
esp,m,youth,2011,493.375
esp,m,adult,2011,2211.93408203125
esp,f,total,2011,2306.47998046875
esp,f,youth,2011,400.84100341796875
esp,f,adult,2011,1905.6390380859375
esp,mf,total,2012,5810.5478515625
esp,mf,youth,2012,956.135009765625
esp,mf,adult,2012,4854.4130859375
esp,m,total,2012,3131.363037109375
esp,m,youth,2012,517.1010131835938
esp,m,adult,2012,2614.261962890625
esp,f,total,2012,2679.18505859375
esp,f,youth,2012,439.0350036621094
esp,f,adult,2012,2240.15087890625
esp,mf,total,2013,6050.77392578125
esp,mf,youth,2013,951.1179809570312
esp,mf,adult,2013,5099.65576171875
esp,m,total,2013,3205.52392578125
esp,m,youth,2013,515.2979736328125
esp,m,adult,2013,2690.22607421875
esp,f,total,2013,2845.25
esp,f,youth,2013,435.82000732421875
esp,f,adult,2013,2409.429931640625
esp,mf,total,2014,5609.6572265625
esp,mf,youth,2014,850.85400390625
esp,mf,adult,2014,4758.80322265625
esp,m,total,2014,2915.945068359375
esp,m,youth,2014,456.6499938964844
esp,m,adult,2014,2459.294921875
esp,f,total,2014,2693.7119140625
esp,f,youth,2014,394.2040100097656
esp,f,adult,2014,2299.509033203125
lka,mf,total,2009,471.2539978027344
lka,mf,youth,2009,245.2480010986328
lka,mf,adult,2009,226.00599670410156
lka,m,total,2009,223.281005859375
lka,m,youth,2009,121.26300048828125
lka,m,adult,2009,102.01799774169922
lka,f,total,2009,247.97300720214844
lka,f,youth,2009,123.98500061035156
lka,f,adult,2009,123.98799896240234
lka,mf,total,2010,400.33599853515625
lka,mf,youth,2010,214.12600708007812
lka,mf,adult,2010,186.2100067138672
lka,m,total,2010,185.10899353027344
lka,m,youth,2010,112.51899719238281
lka,m,adult,2010,72.58999633789062
lka,f,total,2010,215.2270050048828
lka,f,youth,2010,101.60700225830078
lka,f,adult,2010,113.62000274658203
lka,mf,total,2011,351.5369873046875
lka,mf,youth,2011,197.78199768066406
lka,mf,adult,2011,153.7550048828125
lka,m,total,2011,150.1219940185547
lka,m,youth,2011,95.55500030517578
lka,m,adult,2011,54.56700134277344
lka,f,total,2011,201.4149932861328
lka,f,youth,2011,102.22699737548828
lka,f,adult,2011,99.18800354003906
lka,mf,total,2012,327.62298583984375
lka,mf,youth,2012,184.24200439453125
lka,mf,adult,2012,143.38099670410156
lka,m,total,2012,155.1739959716797
lka,m,youth,2012,97.5790023803711
lka,m,adult,2012,57.595001220703125
lka,f,total,2012,172.44900512695312
lka,f,youth,2012,86.66300201416016
lka,f,adult,2012,85.78600311279297
lka,mf,total,2013,390.9750061035156
lka,m,total,2013,177.83799743652344
lka,f,total,2013,213.13699340820312
sur,mf,total,1993,12.420000076293945
sur,mf,total,1994,9.989999771118164
sur,mf,total,1995,6.413000106811523
sur,mf,total,1996,9.9350004196167
sur,mf,total,1997,9.63700008392334
sur,mf,total,1998,10.069999694824219
swe,mf,total,1980,85.0999984741211
swe,mf,youth,1980,35.70000076293945
swe,mf,adult,1980,49.400001525878906
swe,m,total,1980,40.0
swe,m,youth,1980,16.399999618530273
swe,m,adult,1980,23.600000381469727
swe,f,total,1980,45.099998474121094
swe,f,youth,1980,19.299999237060547
swe,f,adult,1980,25.799999237060547
swe,mf,total,1981,107.0999984741211
swe,mf,youth,1981,43.29999923706055
swe,mf,adult,1981,63.79999923706055
swe,m,total,1981,54.900001525878906
swe,m,youth,1981,21.100000381469727
swe,m,adult,1981,33.79999923706055
swe,f,total,1981,52.20000076293945
swe,f,youth,1981,22.200000762939453
swe,f,adult,1981,30.0
swe,mf,total,1982,137.39999389648438
swe,mf,youth,1982,52.29999923706055
swe,mf,adult,1982,85.0999984741211
swe,m,total,1982,69.69999694824219
swe,m,youth,1982,26.200000762939453
swe,m,adult,1982,43.5
swe,f,total,1982,67.69999694824219
swe,f,youth,1982,26.100000381469727
swe,f,adult,1982,41.599998474121094
swe,mf,total,1983,151.1999969482422
swe,mf,youth,1983,54.70000076293945
swe,mf,adult,1983,96.5
swe,m,total,1983,79.0
swe,m,youth,1983,27.399999618530273
swe,m,adult,1983,51.599998474121094
swe,f,total,1983,72.19999694824219
swe,f,youth,1983,27.299999237060547
swe,f,adult,1983,44.900001525878906
swe,mf,total,1984,136.3000030517578
swe,mf,youth,1984,41.099998474121094
swe,mf,adult,1984,95.19999694824219
swe,m,total,1984,68.9000015258789
swe,m,youth,1984,20.200000762939453
swe,m,adult,1984,48.70000076293945
swe,f,total,1984,67.4000015258789
swe,f,youth,1984,20.899999618530273
swe,f,adult,1984,46.5
swe,mf,total,1985,124.80000305175781
swe,mf,youth,1985,40.20000076293945
swe,mf,adult,1985,84.5999984741211
swe,m,total,1985,64.9000015258789
swe,m,youth,1985,20.700000762939453
swe,m,adult,1985,44.20000076293945
swe,f,total,1985,59.900001525878906
swe,f,youth,1985,19.5
swe,f,adult,1985,40.400001525878906
swe,mf,total,1986,117.0999984741211
swe,mf,youth,1986,38.79999923706055
swe,mf,adult,1986,78.30000305175781
swe,m,total,1986,60.70000076293945
swe,m,youth,1986,20.399999618530273
swe,m,adult,1986,40.29999923706055
swe,f,total,1986,56.400001525878906
swe,f,youth,1986,18.399999618530273
swe,f,adult,1986,38.0
swe,mf,total,1987,101.4530029296875
swe,mf,youth,1987,38.051998138427734
swe,mf,adult,1987,63.4010009765625
swe,m,total,1987,52.59700012207031
swe,m,youth,1987,19.30500030517578
swe,m,adult,1987,33.29199981689453
swe,f,total,1987,48.85599899291992
swe,f,youth,1987,18.746999740600586
swe,f,adult,1987,30.108999252319336
swe,mf,total,1988,83.68599700927734
swe,mf,youth,1988,30.743000030517578
swe,mf,adult,1988,52.944000244140625
swe,m,total,1988,43.33599853515625
swe,m,youth,1988,15.024999618530273
swe,m,adult,1988,28.312000274658203
swe,f,total,1988,40.349998474121094
swe,f,youth,1988,15.718000411987305
swe,f,adult,1988,24.631999969482422
swe,mf,total,1989,73.38099670410156
swe,mf,youth,1989,28.753999710083008
swe,mf,adult,1989,44.62799835205078
swe,m,total,1989,37.27199935913086
swe,m,youth,1989,14.729000091552734
swe,m,adult,1989,22.542999267578125
swe,f,total,1989,36.11000061035156
swe,f,youth,1989,14.024999618530273
swe,f,adult,1989,22.084999084472656
swe,mf,total,1990,82.5469970703125
swe,mf,youth,1990,32.83100128173828
swe,mf,adult,1990,49.715999603271484
swe,m,total,1990,42.986000061035156
swe,m,youth,1990,17.05699920654297
swe,m,adult,1990,25.93000030517578
swe,f,total,1990,39.56100082397461
swe,f,youth,1990,15.77400016784668
swe,f,adult,1990,23.78700065612793
swe,mf,total,1991,148.14500427246094
swe,mf,youth,1991,53.90299987792969
swe,mf,adult,1991,94.24099731445312
swe,m,total,1991,84.78900146484375
swe,m,youth,1991,29.868999481201172
swe,m,adult,1991,54.91999816894531
swe,f,total,1991,63.35499954223633
swe,f,youth,1991,24.034000396728516
swe,f,adult,1991,39.32099914550781
swe,mf,total,1992,260.4960021972656
swe,mf,youth,1992,84.28600311279297
swe,mf,adult,1992,176.2100067138672
swe,m,total,1992,160.2480010986328
swe,m,youth,1992,50.17399978637695
swe,m,adult,1992,110.072998046875
swe,f,total,1992,100.24800109863281
swe,f,youth,1992,34.11199951171875
swe,f,adult,1992,66.13600158691406
swe,mf,total,1993,415.2349853515625
swe,mf,youth,1993,125.80999755859375
swe,mf,adult,1993,289.42498779296875
swe,m,total,1993,253.84100341796875
swe,m,youth,1993,74.21700286865234
swe,m,adult,1993,179.62399291992188
swe,f,total,1993,161.39500427246094
swe,f,youth,1993,51.59299850463867
swe,f,adult,1993,109.8010025024414
swe,mf,total,1994,426.0140075683594
swe,mf,youth,1994,120.88500213623047
swe,mf,adult,1994,305.1289978027344
swe,m,total,1994,254.54299926757812
swe,m,youth,1994,69.4209976196289
swe,m,adult,1994,185.1219940185547
swe,f,total,1994,171.4709930419922
swe,f,youth,1994,51.4640007019043
swe,f,adult,1994,120.00700378417969
swe,mf,total,1995,404.697998046875
swe,mf,youth,1995,102.16799926757812
swe,mf,adult,1995,302.5299987792969
swe,m,total,1995,231.38999938964844
swe,m,youth,1995,55.316001892089844
swe,m,adult,1995,176.07400512695312
swe,f,total,1995,173.30799865722656
swe,f,youth,1995,46.85200119018555
swe,f,adult,1995,126.45600128173828
swe,mf,total,1996,439.9859924316406
swe,mf,youth,1996,105.0459976196289
swe,mf,adult,1996,334.94000244140625
swe,m,total,1996,242.04600524902344
swe,m,youth,1996,56.055999755859375
swe,m,adult,1996,185.99000549316406
swe,f,total,1996,197.94000244140625
swe,f,youth,1996,48.9900016784668
swe,f,adult,1996,148.9499969482422
swe,mf,total,1997,445.39599609375
swe,mf,youth,1997,101.1449966430664
swe,mf,adult,1997,344.2510070800781
swe,m,total,1997,242.61099243164062
swe,m,youth,1997,54.457000732421875
swe,m,adult,1997,188.1540069580078
swe,f,total,1997,202.78500366210938
swe,f,youth,1997,46.6879997253418
swe,f,adult,1997,156.0970001220703
swe,mf,total,1998,366.5929870605469
swe,mf,youth,1998,79.48200225830078
swe,mf,adult,1998,287.1109924316406
swe,m,total,1998,201.51800537109375
swe,m,youth,1998,43.31999969482422
swe,m,adult,1998,158.197998046875
swe,f,total,1998,165.0749969482422
swe,f,youth,1998,36.1619987487793
swe,f,adult,1998,128.91299438476562
swe,mf,total,1999,313.29998779296875
swe,mf,youth,1999,67.80000305175781
swe,mf,adult,1999,245.5
swe,m,total,1999,172.5
swe,m,youth,1999,37.0
swe,m,adult,1999,135.5
swe,f,total,1999,140.8000030517578
swe,f,youth,1999,30.799999237060547
swe,f,adult,1999,110.0
swe,mf,total,2000,259.79998779296875
swe,mf,youth,2000,57.29999923706055
swe,mf,adult,2000,202.5
swe,m,total,2000,145.3000030517578
swe,m,youth,2000,30.899999618530273
swe,m,adult,2000,114.4000015258789
swe,f,total,2000,114.5
swe,f,youth,2000,26.399999618530273
swe,f,adult,2000,88.0999984741211
swe,mf,total,2001,226.10000610351562
swe,mf,youth,2001,58.900001525878906
swe,mf,adult,2001,167.1999969482422
swe,m,total,2001,126.5
swe,m,youth,2001,32.400001525878906
swe,m,adult,2001,94.0999984741211
swe,f,total,2001,99.5999984741211
swe,f,youth,2001,26.5
swe,f,adult,2001,73.0999984741211
swe,mf,total,2002,233.46099853515625
swe,mf,youth,2002,63.65299987792969
swe,mf,adult,2002,169.80799865722656
swe,m,total,2002,132.35000610351562
swe,m,youth,2002,34.768001556396484
swe,m,adult,2002,97.58200073242188
swe,f,total,2002,101.11100006103516
swe,f,youth,2002,28.885000228881836
swe,f,adult,2002,72.22599792480469
swe,mf,total,2003,262.8739929199219
swe,mf,youth,2003,68.18499755859375
swe,mf,adult,2003,194.69000244140625
swe,m,total,2003,149.1999969482422
swe,m,youth,2003,37.17100143432617
swe,m,adult,2003,112.02899932861328
swe,f,total,2003,113.67500305175781
swe,f,youth,2003,31.013999938964844
swe,f,adult,2003,82.66000366210938
swe,mf,total,2004,299.135009765625
swe,mf,youth,2004,84.25700378417969
swe,mf,adult,2004,214.8780059814453
swe,m,total,2004,164.62899780273438
swe,m,youth,2004,45.152000427246094
swe,m,adult,2004,119.47699737548828
swe,f,total,2004,134.50599670410156
swe,f,youth,2004,39.10499954223633
swe,f,adult,2004,95.4010009765625
swe,mf,total,2007,297.49200439453125
swe,mf,youth,2007,117.45800018310547
swe,mf,adult,2007,180.03399658203125
swe,m,total,2007,149.16000366210938
swe,m,youth,2007,57.91299819946289
swe,m,adult,2007,91.24700164794922
swe,f,total,2007,148.33200073242188
swe,f,youth,2007,59.54499816894531
swe,f,adult,2007,88.78700256347656
swe,mf,total,2008,304.7139892578125
swe,mf,youth,2008,128.08299255371094
swe,mf,adult,2008,176.63099670410156
swe,m,total,2008,152.26400756835938
swe,m,youth,2008,63.46900177001953
swe,m,adult,2008,88.79499816894531
swe,f,total,2008,152.4499969482422
swe,f,youth,2008,64.61399841308594
swe,f,adult,2008,87.83599853515625
swe,mf,total,2009,408.2560119628906
swe,mf,youth,2009,156.2220001220703
swe,mf,adult,2009,252.03399658203125
swe,m,total,2009,222.42799377441406
swe,m,youth,2009,83.8489990234375
swe,m,adult,2009,138.57899475097656
swe,f,total,2009,185.8280029296875
swe,f,youth,2009,72.37300109863281
swe,f,adult,2009,113.45500183105469
swe,mf,total,2010,424.5299987792969
swe,mf,youth,2010,158.5399932861328
swe,mf,adult,2010,265.989990234375
swe,m,total,2010,226.85000610351562
swe,m,youth,2010,85.41000366210938
swe,m,adult,2010,141.44000244140625
swe,f,total,2010,197.67999267578125
swe,f,youth,2010,73.12999725341797
swe,f,adult,2010,124.55000305175781
swe,mf,total,2011,390.3999938964844
swe,mf,youth,2011,149.69000244140625
swe,mf,adult,2011,240.7100067138672
swe,m,total,2011,206.6999969482422
swe,m,youth,2011,78.6500015258789
swe,m,adult,2011,128.0500030517578
swe,f,total,2011,183.6999969482422
swe,f,youth,2011,71.04000091552734
swe,f,adult,2011,112.66000366210938
swe,mf,total,2012,402.95001220703125
swe,mf,youth,2012,153.2100067138672
swe,mf,adult,2012,249.74000549316406
swe,m,total,2012,217.94000244140625
swe,m,youth,2012,81.75
swe,m,adult,2012,136.19000244140625
swe,f,total,2012,185.00999450683594
swe,f,youth,2012,71.45999908447266
swe,f,adult,2012,113.55000305175781
swe,mf,total,2013,410.8299865722656
swe,mf,youth,2013,156.16000366210938
swe,mf,adult,2013,254.6699981689453
swe,m,total,2013,219.86000061035156
swe,m,youth,2013,83.37999725341797
swe,m,adult,2013,136.47999572753906
swe,f,total,2013,190.97000122070312
swe,f,youth,2013,72.77999877929688
swe,f,adult,2013,118.19000244140625
swe,mf,total,2014,410.9800109863281
swe,mf,youth,2014,152.52999877929688
swe,mf,adult,2014,258.45001220703125
swe,m,total,2014,222.22999572753906
swe,m,youth,2014,82.37000274658203
swe,m,adult,2014,139.86000061035156
swe,f,total,2014,188.75
swe,f,youth,2014,70.16000366210938
swe,f,adult,2014,118.58999633789062
che,mf,total,1991,68.1760025024414
che,m,total,1991,26.729999542236328
che,f,total,1991,41.44599914550781
che,mf,total,1992,108.70600128173828
che,m,total,1992,49.689998626708984
che,f,total,1992,59.01599884033203
che,mf,total,1993,144.60800170898438
che,m,total,1993,67.9520034790039
che,f,total,1993,76.65599822998047
che,mf,total,1994,150.05299377441406
che,m,total,1994,76.26799774169922
che,f,total,1994,73.78500366210938
che,mf,total,1995,128.96299743652344
che,m,total,1995,63.551998138427734
che,f,total,1995,65.41100311279297
che,mf,total,1996,144.58700561523438
che,m,total,1996,74.6729965209961
che,f,total,1996,69.91400146484375
che,mf,total,1997,162.09800720214844
che,m,total,1997,94.65399932861328
che,f,total,1997,67.44400024414062
che,mf,total,1998,141.8280029296875
che,m,total,1998,69.99299621582031
che,f,total,1998,71.83499908447266
che,mf,total,1999,121.5989990234375
che,m,total,1999,59.231998443603516
che,f,total,1999,62.367000579833984
che,mf,total,2000,105.88999938964844
che,m,total,2000,50.96699905395508
che,f,total,2000,54.92300033569336
che,mf,total,2001,100.55500030517578
che,m,total,2001,37.92900085449219
che,f,total,2001,62.625999450683594
che,mf,total,2002,119.41400146484375
che,m,total,2002,62.21799850463867
che,f,total,2002,57.19599914550781
che,mf,total,2003,170.14500427246094
che,m,total,2003,86.22000122070312
che,f,total,2003,83.92500305175781
che,mf,total,2004,178.5709991455078
che,m,total,2004,89.2300033569336
che,f,total,2004,89.34100341796875
che,mf,total,2005,184.52000427246094
che,m,total,2005,87.8239974975586
che,f,total,2005,96.69599914550781
che,mf,total,2006,168.58200073242188
che,m,total,2006,77.95899963378906
che,f,total,2006,90.62300109863281
che,mf,total,2007,155.75799560546875
che,m,total,2007,67.83499908447266
che,f,total,2007,87.9229965209961
che,mf,total,2008,146.58599853515625
che,m,total,2008,66.4219970703125
che,f,total,2008,80.16400146484375
che,mf,total,2009,182.88999938964844
che,m,total,2009,90.12999725341797
che,f,total,2009,92.76000213623047
che,mf,total,2010,203.54100036621094
che,m,total,2010,100.80400085449219
che,f,total,2010,102.73699951171875
che,mf,total,2011,183.69400024414062
che,m,total,2011,91.18199920654297
che,f,total,2011,92.51200103759766
che,mf,total,2012,192.89199829101562
che,m,total,2012,98.4469985961914
che,f,total,2012,94.44499969482422
che,mf,total,2013,204.7519989013672
che,m,total,2013,107.77899932861328
che,f,total,2013,96.9729995727539
che,mf,total,2014,215.48599243164062
che,m,total,2014,111.65599822998047
che,f,total,2014,103.83000183105469
tjk,mf,total,2009,231.85499572753906
tjk,mf,youth,2009,88.10299682617188
tjk,mf,adult,2009,143.7519989013672
tza,mf,total,1991,405.72198486328125
tza,m,total,1991,240.52000427246094
tza,f,total,1991,165.20199584960938
tza,mf,total,2000,912.77197265625
tha,mf,total,2009,403.1130065917969
tha,mf,youth,2009,155.36300659179688
tha,mf,adult,2009,247.75
tha,m,total,2009,232.8209991455078
tha,m,youth,2009,89.10399627685547
tha,m,adult,2009,143.7169952392578
tha,f,total,2009,170.29100036621094
tha,f,youth,2009,66.25900268554688
tha,f,adult,2009,104.03199768066406
tha,mf,total,2010,266.7300109863281
tha,mf,youth,2010,93.56600189208984
tha,mf,adult,2010,173.16400146484375
tha,m,total,2010,157.9530029296875
tha,m,youth,2010,60.0260009765625
tha,m,adult,2010,97.927001953125
tha,f,total,2010,108.7770004272461
tha,f,youth,2010,33.540000915527344
tha,f,adult,2010,75.23699951171875
tha,mf,total,2011,262.4389953613281
tha,mf,youth,2011,143.61000061035156
tha,mf,adult,2011,118.8290023803711
tha,m,total,2011,137.70799255371094
tha,m,youth,2011,66.83100128173828
tha,m,adult,2011,70.87699890136719
tha,f,total,2011,124.73300170898438
tha,f,youth,2011,76.77999877929688
tha,f,adult,2011,47.952999114990234
tha,mf,total,2012,230.81500244140625
tha,mf,youth,2012,131.8679962158203
tha,mf,adult,2012,98.9469985961914
tha,m,total,2012,134.281005859375
tha,m,youth,2012,70.55899810791016
tha,m,adult,2012,63.72200012207031
tha,f,total,2012,96.53299713134766
tha,f,youth,2012,61.308998107910156
tha,f,adult,2012,35.2239990234375
tls,mf,total,2010,10.348999977111816
tls,mf,youth,2010,4.138999938964844
tls,mf,adult,2010,6.210000038146973
tls,m,total,2010,5.7870001792907715
tls,m,youth,2010,1.8680000305175781
tls,m,adult,2010,3.9189999103546143
tls,f,total,2010,4.561999797821045
tls,f,youth,2010,2.2709999084472656
tls,f,adult,2010,2.2909998893737793
tto,mf,total,1991,91.19999694824219
tto,m,total,1991,49.599998474121094
tto,f,total,1991,41.5
tto,mf,total,1992,99.19999694824219
tto,m,total,1992,54.29999923706055
tto,f,total,1992,44.900001525878906
tto,mf,total,1993,99.9000015258789
tto,m,total,1993,56.29999923706055
tto,f,total,1993,43.70000076293945
tto,mf,total,1994,93.9000015258789
tto,m,total,1994,51.5
tto,f,total,1994,42.400001525878906
tto,mf,total,1995,89.4000015258789
tto,m,total,1995,49.5
tto,f,total,1995,39.900001525878906
tto,mf,total,1996,86.0999984741211
tto,m,total,1996,43.099998474121094
tto,f,total,1996,43.0
tto,mf,total,1997,81.19999694824219
tto,m,total,1997,41.29999923706055
tto,f,total,1997,39.900001525878906
tto,mf,total,1998,79.4000015258789
tto,m,total,1998,39.0
tto,f,total,1998,40.400001525878906
tto,mf,total,1999,74.0
tto,m,total,1999,37.900001525878906
tto,f,total,1999,36.099998474121094
tto,mf,total,2000,69.5
tto,m,total,2000,36.099998474121094
tto,f,total,2000,33.400001525878906
tto,mf,total,2001,62.29999923706055
tto,m,total,2001,30.600000381469727
tto,f,total,2001,31.700000762939453
tto,mf,total,2002,61.099998474121094
tun,mf,total,2011,567.2969970703125
tun,mf,youth,2011,199.95700073242188
tun,mf,adult,2011,367.3399963378906
tun,m,total,2011,353.8919982910156
tun,m,youth,2011,137.89999389648438
tun,m,adult,2011,215.99200439453125
tun,f,total,2011,213.4040069580078
tun,f,youth,2011,62.05799865722656
tun,f,adult,2011,151.3459930419922
tun,mf,total,2012,677.18701171875
tun,mf,youth,2012,264.1600036621094
tun,mf,adult,2012,413.0270080566406
tun,m,total,2012,407.14898681640625
tun,m,youth,2012,170.26100158691406
tun,m,adult,2012,236.88800048828125
tun,f,total,2012,270.0360107421875
tun,f,youth,2012,93.89900207519531
tun,f,adult,2012,176.13699340820312
tur,mf,total,1988,1637.0
tur,mf,youth,1988,989.0
tur,mf,adult,1988,648.0
tur,m,total,1988,1019.0
tur,m,youth,1988,600.0
tur,m,adult,1988,419.0
tur,f,total,1988,618.0
tur,f,youth,1988,389.0
tur,f,adult,1988,229.0
tur,mf,total,1989,1711.0
tur,mf,youth,1989,913.5
tur,mf,adult,1989,797.5
tur,m,total,1989,1118.0
tur,m,youth,1989,563.0
tur,m,adult,1989,555.0
tur,f,total,1989,593.0
tur,f,youth,1989,350.5
tur,f,adult,1989,242.5
tur,mf,total,1990,1608.0
tur,mf,youth,1990,882.5
tur,mf,adult,1990,725.5
tur,m,total,1990,1086.5
tur,m,youth,1990,567.0
tur,m,adult,1990,519.5
tur,f,total,1990,521.5
tur,f,youth,1990,315.5
tur,f,adult,1990,206.0
tur,mf,total,1991,1723.0
tur,mf,youth,1991,960.5
tur,mf,adult,1991,762.5
tur,m,total,1991,1271.5
tur,m,youth,1991,687.5
tur,m,adult,1991,584.0
tur,f,total,1991,451.5
tur,f,youth,1991,273.0
tur,f,adult,1991,178.5
tur,mf,total,1992,1803.0
tur,mf,youth,1992,1005.0
tur,mf,adult,1992,798.0
tur,m,total,1992,1318.5
tur,m,youth,1992,702.0
tur,m,adult,1992,616.5
tur,f,total,1992,484.5
tur,f,youth,1992,303.0
tur,f,adult,1992,181.5
tur,mf,total,1993,1814.5
tur,mf,youth,1993,1013.0
tur,mf,adult,1993,801.5
tur,m,total,1993,1325.0
tur,m,youth,1993,710.0
tur,m,adult,1993,615.0
tur,f,total,1993,489.5
tur,f,youth,1993,303.0
tur,f,adult,1993,186.5
tur,mf,total,1994,1868.0
tur,mf,youth,1994,992.0
tur,mf,adult,1994,876.0
tur,m,total,1994,1360.0
tur,m,youth,1994,695.0
tur,m,adult,1994,665.0
tur,f,total,1994,508.0
tur,f,youth,1994,297.0
tur,f,adult,1994,211.0
tur,mf,total,1995,1698.5
tur,mf,youth,1995,931.5
tur,mf,adult,1995,767.0
tur,m,total,1995,1230.0
tur,m,youth,1995,649.0
tur,m,adult,1995,581.0
tur,f,total,1995,468.5
tur,f,youth,1995,282.5
tur,f,adult,1995,186.0
tur,mf,total,1996,1501.5
tur,mf,youth,1996,821.0
tur,mf,adult,1996,680.5
tur,m,total,1996,1116.5
tur,m,youth,1996,579.0
tur,m,adult,1996,537.5
tur,f,total,1996,385.0
tur,f,youth,1996,242.0
tur,f,adult,1996,143.0
tur,mf,total,1997,1552.0
tur,mf,youth,1997,849.5
tur,mf,adult,1997,702.5
tur,m,total,1997,1064.0
tur,m,youth,1997,540.0
tur,m,adult,1997,524.0
tur,f,total,1997,488.0
tur,f,youth,1997,309.5
tur,f,adult,1997,178.5
tur,mf,total,1998,1606.5
tur,mf,youth,1998,826.5
tur,mf,adult,1998,780.0
tur,m,total,1998,1162.0
tur,m,youth,1998,563.5
tur,m,adult,1998,598.5
tur,f,total,1998,444.5
tur,f,youth,1998,263.0
tur,f,adult,1998,181.5
tur,mf,total,1999,1829.0
tur,mf,youth,1999,889.0
tur,mf,adult,1999,940.0
tur,m,total,1999,1313.0
tur,m,youth,1999,589.0
tur,m,adult,1999,724.0
tur,f,total,1999,516.0
tur,f,youth,1999,300.0
tur,f,adult,1999,216.0
tur,mf,total,2000,1498.0
tur,mf,youth,2000,706.0
tur,mf,adult,2000,792.0
tur,m,total,2000,1111.0
tur,m,youth,2000,490.0
tur,m,adult,2000,621.0
tur,f,total,2000,387.0
tur,f,youth,2000,216.0
tur,f,adult,2000,171.0
tur,mf,total,2001,1964.0
tur,mf,youth,2001,863.0
tur,mf,adult,2001,1101.0
tur,m,total,2001,1483.0
tur,m,youth,2001,598.0
tur,m,adult,2001,885.0
tur,f,total,2001,481.0
tur,f,youth,2001,265.0
tur,f,adult,2001,216.0
tur,mf,total,2002,2462.0
tur,mf,youth,2002,979.0
tur,mf,adult,2002,1483.0
tur,m,total,2002,1823.0
tur,m,youth,2002,662.0
tur,m,adult,2002,1161.0
tur,f,total,2002,639.0
tur,f,youth,2002,317.0
tur,f,adult,2002,322.0
tur,mf,total,2003,2491.0
tur,mf,youth,2003,976.0
tur,mf,adult,2003,1515.0
tur,m,total,2003,1830.0
tur,m,youth,2003,656.0
tur,m,adult,2003,1174.0
tur,f,total,2003,661.0
tur,f,youth,2003,320.0
tur,f,adult,2003,341.0
tur,mf,total,2004,2386.0
tur,mf,youth,2004,918.0
tur,mf,adult,2004,1468.0
tur,m,total,2004,1765.0
tur,m,youth,2004,603.0
tur,m,adult,2004,1162.0
tur,f,total,2004,621.0
tur,f,youth,2004,315.0
tur,f,adult,2004,306.0
tur,mf,total,2005,2388.0
tur,mf,youth,2005,882.0
tur,mf,adult,2005,1506.0
tur,m,total,2005,1746.0
tur,m,youth,2005,578.0
tur,m,adult,2005,1168.0
tur,f,total,2005,642.0
tur,f,youth,2005,304.0
tur,f,adult,2005,338.0
tur,mf,total,2006,2329.0
tur,mf,youth,2006,830.0
tur,mf,adult,2006,1499.0
tur,m,total,2006,1671.0
tur,m,youth,2006,529.0
